time/fps,time/time_elapsed,time/total_timesteps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,train/explained_variance,train/entropy_loss,train/loss,train/std,train/value_loss,train/clip_fraction,train/n_updates,train/learning_rate,train/policy_gradient_loss,train/approx_kl,train/clip_range
9,27713,268288,131,883.13,-1675.0475149799997,0.9250686094164848,-2.3419993251562117,3.233445644378662,0.7955775260925293,13.752947930991649,0.090869140625,1300,0.0003,-0.005512087630631868,0.008878799,0.2
9,27924,270336,132,885.07,-1641.74145207,-1.0817301273345947,-2.352753882110119,4.3472747802734375,0.7904115915298462,27.11691270172596,0.07353515625,1310,0.0003,-0.004314596844778862,0.005690535,0.2
9,28136,272384,133,888.92,-1649.0498346299999,0.9083390012383461,-2.333388539403677,4.5998663902282715,0.7785429954528809,23.469448120892046,0.068798828125,1320,0.0003,-0.005190722407132853,0.0072092945,0.2
9,28347,274432,134,890.16,-1645.4693194400002,0.8778113722801208,-2.312926468253136,4.852534294128418,0.7758982181549072,49.17390210032463,0.076416015625,1330,0.0003,-0.0032104273297591133,0.005309781,0.2
9,28557,276480,135,896.38,-1648.9372049,0.9516177140176296,-2.3112479604780676,37.837303161621094,0.775672435760498,80.66280979663134,0.055908203125,1340,0.0003,-0.003245885414071381,0.005983815,0.2
9,28770,278528,136,890.24,-1607.7936803799998,0.867670327425003,-2.3080526307225226,14.901122093200684,0.7727231383323669,68.1805731073022,0.03876953125,1350,0.0003,-0.0034906534012407063,0.004844291,0.2
9,28981,280576,137,891.08,-1618.0660904899999,0.28499358892440796,-2.304641771316528,3376.3740234375,0.7727566957473755,6423.327699804306,0.041162109375,1360,0.0003,-0.0027122234212583864,0.005554189,0.2
9,29192,282624,138,892.45,-1621.76189281,0.6815124154090881,-2.30607830658555,69.9729995727539,0.7744301557540894,446.0697319746017,0.0302734375,1370,0.0003,-0.0038608342612860723,0.004717629,0.2
9,29404,284672,139,892.79,-1622.5755287299999,0.8514944165945053,-2.305335146188736,25.046096801757812,0.7714385986328125,168.07036218643188,0.02373046875,1380,0.0003,-0.0038220500726311004,0.004830087,0.2
9,29615,286720,140,899.71,-1635.3423187800001,0.9432067088782787,-2.2898015111684797,14.588233947753906,0.7632360458374023,60.83232101202011,0.052685546875,1390,0.0003,-0.005465375431231223,0.0063108914,0.2
9,29826,288768,141,897.73,-1608.2026506000004,0.867207795381546,-2.286307491362095,24.773008346557617,0.7711514830589294,100.2551047861576,0.075634765625,1400,0.0003,-0.0042232621621224094,0.004926492,0.2
9,30037,290816,142,902.68,-1601.3568856099998,0.5169911086559296,-2.3025900922715663,37.87985610961914,0.7713757157325745,3609.062194943428,0.022412109375,1410,0.0003,-0.001677489279245492,0.0027448456,0.2
9,30248,292864,143,908.01,-1606.7074982299998,0.8192170709371567,-2.3041753619909286,70.32696533203125,0.7727187871932983,210.70408898591995,0.034130859375,1420,0.0003,-0.004759433117578737,0.005409034,0.2
9,30459,294912,144,909.94,-1626.51056518,0.9697854146361351,-2.3102931164205076,11.187674522399902,0.7755159735679626,39.38380330502987,0.07841796875,1430,0.0003,-0.005828029780241195,0.009428527,0.2
9,30670,296960,145,916.26,-1628.1092692200002,0.6118700206279755,-2.3154797784984114,12.031856536865234,0.7782686948776245,46.109310182929036,0.064208984375,1440,0.0003,-0.0028934657042555046,0.0074013313,0.2
9,30881,299008,146,916.26,-1636.6068091900001,0.946387954056263,-2.3037701092660425,16.523025512695312,0.7642849087715149,76.23396751582622,0.113037109375,1450,0.0003,-0.01120216453782632,0.00869903,0.2
9,31092,301056,147,923.97,-1630.4729762200004,0.3863258957862854,-2.276602742820978,7.761218547821045,0.7560314536094666,77.56449156403542,0.058837890625,1460,0.0003,-0.001900644847773947,0.0052476106,0.2
9,31303,303104,148,925.08,-1636.5339140400001,0.8251660317182541,-2.267299687117338,3.103228807449341,0.7610944509506226,15.268922318518161,0.15498046875,1470,0.0003,0.0006181532262417022,0.011800736,0.2
9,31515,305152,149,922.16,-1590.6414536,0.8712688535451889,-2.2742344036698343,4.247211933135986,0.7603045701980591,62.97875593155622,0.06953125,1480,0.0003,-0.003653260908322409,0.005179209,0.2
9,31726,307200,150,922.16,-1614.97807509,0.3634568452835083,-2.2773914761841296,130.03553771972656,0.7601509094238281,3361.6261379003527,0.02265625,1490,0.0003,-0.0007603391393786296,0.0045043444,0.2
9,31938,309248,151,922.16,-1634.8763772800003,0.4148218035697937,-2.2812378883361815,14.668414115905762,0.7637397050857544,90.06437509357929,0.063427734375,1500,0.0003,-0.006163226929493249,0.0065508224,0.2
9,32149,311296,152,922.16,-1655.2412251300004,0.9075907841324806,-2.2782942071557044,14.468929290771484,0.7549412250518799,41.81031529009342,0.064794921875,1510,0.0003,-0.003653676767135039,0.0072110435,0.2
9,32361,313344,153,926.73,-1671.2277051499998,0.9101747795939445,-2.267668490111828,8.520509719848633,0.7562158107757568,32.72971959859133,0.064453125,1520,0.0003,-0.0023517899782746097,0.0055742683,0.2
9,32572,315392,154,933.0,-1696.82769636,0.7877459973096848,-2.263067429512739,56.169219970703125,0.7523332834243774,64.51072768568993,0.09013671875,1530,0.0003,-0.005174733659077902,0.008369055,0.2
9,32783,317440,155,935.14,-1705.34677565,0.7397058606147766,-2.2501835457980635,10.434736251831055,0.7450840473175049,59.19685150384903,0.067626953125,1540,0.0003,-0.0031873320367594715,0.0070769433,0.2
9,32994,319488,156,935.94,-1723.98802324,0.8916284069418907,-2.242585626244545,8.532724380493164,0.7490279674530029,65.11013361215592,0.077490234375,1550,0.0003,-0.0009424184783711099,0.006128974,0.2
9,33205,321536,157,940.64,-1707.56576696,0.5405972898006439,-2.2533233784139157,7.741130352020264,0.7505191564559937,50.25367854237557,0.07509765625,1560,0.0003,-0.0040585647511761636,0.005433105,0.2
9,33416,323584,158,951.12,-1742.0649168099999,0.8274780362844467,-2.249593206495047,4.6890130043029785,0.7467142343521118,33.45160788595676,0.086962890625,1570,0.0003,-0.004369672609027475,0.0101835355,0.2
9,33627,325632,159,957.47,-1778.9028107099998,0.9034368991851807,-2.239044661074877,7.4780592918396,0.7425048351287842,50.289490677416325,0.08564453125,1580,0.0003,-0.001674798017484136,0.006481914,0.2
9,33839,327680,160,962.71,-1789.8784811699998,-0.5461410284042358,-2.237432011216879,257.2543640136719,0.7461686134338379,253.58566099852322,0.069677734375,1590,0.0003,-0.0019048415510042106,0.011097979,0.2
9,34051,329728,161,958.9,-1751.4580918599997,0.9310256838798523,-2.2288541100919246,8.981537818908691,0.7330782413482666,24.78032991439104,0.091796875,1600,0.0003,-0.003925268530292669,0.010878405,0.2
9,34262,331776,162,963.47,-1757.8401006599995,0.3406881093978882,-2.2101073771715165,4144.22998046875,0.7341314554214478,4290.584568572044,0.04228515625,1610,0.0003,-0.0013798546860925853,0.0046264604,0.2
9,34473,333824,163,967.13,-1733.0883360099997,0.8911595270037651,-2.2131409093737604,20.321109771728516,0.7352747321128845,94.50262178182602,0.04228515625,1620,0.0003,-0.005732183705549687,0.005312044,0.2
9,34684,335872,164,967.88,-1744.8709765400001,0.5770638287067413,-2.214375675469637,206.88392639160156,0.7353329658508301,4297.069030427932,0.04140625,1630,0.0003,-0.0012644557566090953,0.004948681,0.2
9,34896,337920,165,968.28,-1751.44792534,0.9377003014087677,-2.210744493454695,72.84437561035156,0.7320449352264404,82.62373843491078,0.07216796875,1640,0.0003,-0.002626367910124827,0.005882201,0.2
9,35107,339968,166,968.28,-1747.83766105,0.7908298075199127,-2.2048639260232448,9.74223804473877,0.7320213317871094,84.40729921460152,0.056103515625,1650,0.0003,-0.002431307756341994,0.005712884,0.2
9,35319,342016,167,968.28,-1772.57453014,0.9275954440236092,-2.2122547782957556,6.802770614624023,0.7379006147384644,39.30966460555792,0.084716796875,1660,0.0003,-0.004166714403254446,0.00937075,0.2
9,35530,344064,168,968.28,-1775.21218012,0.9081436470150948,-2.233240569382906,42.212215423583984,0.74698406457901,87.39389995336532,0.059228515625,1670,0.0003,-0.005439446476520971,0.007479674,0.2
9,35741,346112,169,968.28,-1786.7423621,0.9582863263785839,-2.2401808328926562,4.02807092666626,0.7438578605651855,22.26345973163843,0.09755859375,1680,0.0003,-0.002857299147581216,0.009260863,0.2
9,35953,348160,170,961.45,-1787.7134809700003,0.956064660102129,-2.234026113897562,15.88082218170166,0.7423184514045715,60.84314734935761,0.063623046875,1690,0.0003,-0.002904756857606117,0.005189277,0.2
9,36164,350208,171,961.45,-1787.8696691400003,0.27996689081192017,-2.2309343539178372,167.71969604492188,0.7392634153366089,3051.12927210927,0.037255859375,1700,0.0003,-0.0004997252704924904,0.0023052024,0.2
9,36375,352256,172,961.45,-1799.4394294,0.7112950384616852,-2.2269195057451725,70.74513244628906,0.7399309873580933,170.29995645284652,0.045947265625,1710,0.0003,-0.001850580263271695,0.005161884,0.2
9,36586,354304,173,961.45,-1797.01949864,0.8625864088535309,-2.222582174092531,18.442949295043945,0.7359983921051025,133.37487249970437,0.054248046875,1720,0.0003,-0.002051662794110598,0.005193248,0.2
9,36797,356352,174,961.45,-1792.0306030799998,0.9495889395475388,-2.2212711915373804,10.82408332824707,0.7393252849578857,30.50889964401722,0.110595703125,1730,0.0003,-0.0016452554700663313,0.010743276,0.2
9,37010,358400,175,944.63,-1739.08299441,0.9101831689476967,-2.2403391443192957,36.857147216796875,0.7500804662704468,68.49069274961948,0.061572265625,1740,0.0003,8.466505387332291e-05,0.008938666,0.2
9,37222,360448,176,935.2,-1695.0582272799998,0.19747185707092285,-2.253872536867857,5862.78369140625,0.749525785446167,7530.103235721588,0.0365234375,1750,0.0003,-0.0033950389130041002,0.005981175,0.2
9,37433,362496,177,935.2,-1699.4811380399997,0.400681734085083,-2.2513755902647974,4418.5693359375,0.74831223487854,3480.5893832445145,0.032275390625,1760,0.0003,-0.0037040083516330924,0.003929931,0.2
9,37645,364544,178,935.2,-1696.99281932,0.7435391247272491,-2.2488541312515737,47.52268981933594,0.7475610971450806,140.6970513701439,0.05537109375,1770,0.0003,-0.005009186495590257,0.0058499957,0.2
9,37856,366592,179,935.2,-1729.4696258299998,0.6101363003253937,-2.249248381704092,57.115081787109375,0.7497321963310242,190.00765767097474,0.040869140625,1780,0.0003,-0.0017267014816752635,0.005053969,0.2
9,38067,368640,180,935.2,-1740.2927106299996,-0.08876585960388184,-2.2544960372149943,16.417749404907227,0.7515837550163269,65.84515302777291,0.086474609375,1790,0.0003,-0.0018812519178027288,0.012212878,0.2
9,38278,370688,181,939.52,-1744.45377026,0.7743049561977386,-2.246628124266863,27.440919876098633,0.7447575330734253,78.6964241027832,0.11630859375,1800,0.0003,-0.005044088835711591,0.009255322,0.2
9,38489,372736,182,948.12,-1752.35808306,0.6034566760063171,-2.2289455212652682,11.699626922607422,0.736595630645752,32.35741057395935,0.065185546875,1810,0.0003,-0.0005637126690999139,0.006286499,0.2
9,38701,374784,183,938.51,-1725.11379073,0.7445602118968964,-2.20679202824831,2.530294418334961,0.7286852598190308,15.370602232217788,0.103125,1820,0.0003,-0.002449294042162364,0.0075250296,0.2
9,38912,376832,184,938.51,-1719.81510978,0.13873976469039917,-2.19464128986001,53.63081741333008,0.7276871204376221,3672.8359664559366,0.04482421875,1830,0.0003,-0.0017544675523822662,0.003899402,0.2
9,39123,378880,185,938.51,-1721.51029808,0.8309589326381683,-2.191052736341953,75.1050033569336,0.7249910831451416,151.7701759457588,0.02744140625,1840,0.0003,-0.002554204566695262,0.0032427108,0.2
9,39334,380928,186,938.51,-1700.75695471,0.8716798275709152,-2.1947344817221164,11.366883277893066,0.7329646348953247,31.045157814025877,0.078564453125,1850,0.0003,-0.005454881679906975,0.0063211448,0.2
9,39545,382976,187,943.51,-1731.9080836900002,0.8718475550413132,-2.203611920773983,17.569860458374023,0.730407178401947,78.12659486532212,0.059326171875,1860,0.0003,-0.004641509409702848,0.005375947,0.2
9,39758,385024,188,935.22,-1705.0421178000001,0.9204131364822388,-2.2007886111736297,14.34489631652832,0.7311680316925049,72.06686050891877,0.05390625,1870,0.0003,-0.0035408415365964173,0.008895669,0.2
9,39970,387072,189,928.55,-1687.0984448699999,0.21352022886276245,-2.2008621484041213,4158.4296875,0.7316209077835083,4191.304332733154,0.02333984375,1880,0.0003,-0.0016864588869793806,0.0055568567,0.2
9,40181,389120,190,920.05,-1654.6819834899998,0.498887300491333,-2.2009237580001355,201.75657653808594,0.7314110994338989,3593.4967885494234,0.0095703125,1890,0.0003,-0.0012187740969238803,0.0039839777,0.2
9,40393,391168,191,920.05,-1665.3344380899996,0.3456234335899353,-2.1998146645724774,150.60324096679688,0.7305939197540283,3631.2538611888885,0.032421875,1900,0.0003,-0.004801373442751356,0.003202952,0.2
9,40606,393216,192,910.44,-1636.48542993,0.5993238091468811,-2.195397287607193,101.46961975097656,0.7283521294593811,307.70879459381104,0.022998046875,1910,0.0003,-0.0034509203404013535,0.0041177757,0.2
9,40817,395264,193,913.36,-1660.82692883,0.38684403896331787,-2.1886616058647634,3825.621826171875,0.7256152033805847,2696.1373928546905,0.044384765625,1920,0.0003,-0.004908395771781216,0.003983263,0.2
9,41028,397312,194,904.96,-1608.7971687,0.7444100081920624,-2.1848591193556786,43.49675369262695,0.7275285124778748,236.3752240538597,0.06142578125,1930,0.0003,-0.00558750974087161,0.0046742354,0.2
9,41239,399360,195,904.96,-1603.6638135,0.30864375829696655,-2.1873690277338027,252.07069396972656,0.7272121906280518,3237.697665452957,0.014453125,1940,0.0003,-0.00132950754777994,0.004409753,0.2
9,41451,401408,196,904.96,-1586.7909402100004,0.8088655918836594,-2.1834111914038656,78.05072784423828,0.7245507836341858,402.92073130607605,0.016845703125,1950,0.0003,-0.0023086610293830746,0.0032477523,0.2
9,41663,403456,197,904.96,-1563.05913084,0.8285226374864578,-2.1688484109938146,38.04534912109375,0.7174546718597412,219.16821492910384,0.03017578125,1960,0.0003,-0.0013770369332632981,0.0029934696,0.2
9,41874,405504,198,896.46,-1526.21101834,0.7629262059926987,-2.1643173567950726,38.47212219238281,0.7204800844192505,113.03343496322631,0.062939453125,1970,0.0003,-0.0043249470210867,0.005060104,0.2
9,42086,407552,199,896.46,-1507.3253328,0.04513055086135864,-2.167776754498482,5443.68310546875,0.7204613089561462,3736.367341065407,0.01806640625,1980,0.0003,-0.0004254920044331811,0.0027579158,0.2
9,42297,409600,200,896.46,-1514.15821891,0.7067455351352692,-2.16551950275898,34.18954086303711,0.7188091278076172,101.22991769313812,0.070556640625,1990,0.0003,-0.002198619701084681,0.007050305,0.2
9,42508,411648,201,896.46,-1518.0624981400003,0.898267574608326,-2.1551445543766024,28.261743545532227,0.7134108543395996,72.56022953987122,0.07587890625,2000,0.0003,-0.004346706505748444,0.0071750553,0.2
9,42719,413696,202,898.8,-1518.74983928,0.8286730200052261,-2.152393859624863,16.87700843811035,0.7161364555358887,59.10921732187271,0.09033203125,2010,0.0003,-0.00608611778516206,0.010614092,0.2
9,42932,415744,203,890.68,-1462.62228933,0.9109554663300514,-2.141710185259581,43.62446212768555,0.7038377523422241,84.04287530779838,0.0927734375,2020,0.0003,-0.0037912699292064643,0.008613364,0.2
9,43143,417792,204,891.43,-1478.7257299000003,0.3768273591995239,-2.121003224700689,1322.6846923828125,0.7020174860954285,2891.9367132782936,0.037939453125,2030,0.0003,-0.0016206884232815356,0.0032683222,0.2
9,43354,419840,205,891.43,-1471.29667146,0.7054954469203949,-2.1166068449616433,728.919921875,0.7015889883041382,2651.437333393097,0.05009765625,2040,0.0003,-0.004619836244819453,0.0054489663,0.2
9,43566,421888,206,882.49,-1440.0656522800002,0.6127518117427826,-2.119183848053217,130.16192626953125,0.7045828104019165,308.40843906402586,0.053662109375,2050,0.0003,-0.005781825767917326,0.005678249,0.2
9,43778,423936,207,882.49,-1429.0198866800001,0.4974370002746582,-2.1237724013626575,403.5114440917969,0.7043683528900146,5448.72810087204,0.025927734375,2060,0.0003,-0.004793631441134494,0.0040100473,0.2
9,43989,425984,208,882.49,-1421.90968976,0.8354464322328568,-2.1298530027270317,99.02577209472656,0.7098690271377563,275.42283871173856,0.031396484375,2070,0.0003,-0.004731008211092558,0.004310359,0.2
9,44200,428032,209,882.49,-1435.92562512,0.7403101027011871,-2.1334210321307183,71.30830383300781,0.7080807685852051,159.88407957553864,0.053759765625,2080,0.0003,-0.006029164185747504,0.006476221,0.2
9,44411,430080,210,882.49,-1426.35916822,0.7791325747966766,-2.128584624826908,73.50535583496094,0.7066540122032166,284.59423978328704,0.02783203125,2090,0.0003,-0.0035984222908155062,0.0056996313,0.2
9,44622,432128,211,882.49,-1421.0001537,0.899419404566288,-2.110334900021553,23.244760513305664,0.6967006325721741,80.15638827681542,0.075390625,2100,0.0003,-0.003732430099626072,0.0071444735,0.2
9,44834,434176,212,880.62,-1393.43711651,0.9235512167215347,-2.081610603630543,33.69388198852539,0.6855459213256836,69.3005785703659,0.119140625,2110,0.0003,-0.008657333975133952,0.012252968,0.2
9,45047,436224,213,881.59,-1390.1025219599999,0.29296427965164185,-2.065634360909462,7883.14013671875,0.6853899955749512,3444.068739295006,0.036962890625,2120,0.0003,-0.0005295825496432372,0.007534234,0.2
9,45258,438272,214,881.59,-1391.0435019,0.2878027558326721,-2.0645757988095284,64.8503189086914,0.6853848695755005,2688.870792746544,0.044775390625,2130,0.0003,-0.0023845930394600146,0.005338719,0.2
9,45469,440320,215,881.59,-1405.26915673,0.7299334704875946,-2.068857894837856,135.69371032714844,0.6883201599121094,439.6637232542038,0.03779296875,2140,0.0003,-0.003853443783009425,0.0050063953,0.2
9,45681,442368,216,871.91,-1375.37066979,0.9036402478814125,-2.0761422477662563,13.585412979125977,0.6900469064712524,137.69266806542873,0.075927734375,2150,0.0003,-0.00414508543399279,0.008189313,0.2
9,45892,444416,217,871.91,-1383.5152180000002,0.3956454396247864,-2.078065063804388,2448.433837890625,0.6882578134536743,3221.9631690979004,0.021630859375,2160,0.0003,-0.0011234004210564307,0.0025057313,0.2
9,46103,446464,218,881.0,-1413.65018047,0.8213940113782883,-2.0732776902616026,27.672794342041016,0.6876906156539917,192.1334551692009,0.042529296875,2170,0.0003,-0.0028541676962049677,0.006679301,0.2
9,46314,448512,219,882.7,-1420.77824138,0.8721066862344742,-2.0777782343327997,30.468536376953125,0.6909384727478027,126.29434322714806,0.06123046875,2180,0.0003,-0.00584446996654151,0.004102945,0.2
9,46525,450560,220,892.13,-1450.03314774,0.34966176748275757,-2.08746784850955,6653.3984375,0.6952412724494934,2481.1312293291094,0.020458984375,2190,0.0003,-0.002269909905589884,0.0041016135,0.2
9,46739,452608,221,881.38,-1406.2926013800002,0.3042917251586914,-2.093834216892719,18.2155704498291,0.6973896026611328,102.99412088990212,0.1263671875,2200,0.0003,-0.007022108005185146,0.011429787,0.2
9,46950,454656,222,877.94,-1380.3315381599998,0.11378353834152222,-2.096989731490612,725.2404174804688,0.6971957683563232,6834.418126296997,0.02412109375,2210,0.0003,-0.003276157424261328,0.0036887485,0.2
9,47161,456704,223,877.94,-1369.3238763100003,0.4062526822090149,-2.0990947052836417,165.30935668945312,0.6981561779975891,2408.6617029190065,0.027587890625,2220,0.0003,-0.0035883142722013873,0.0037852954,0.2
9,47373,458752,224,873.01,-1349.80768824,0.640725165605545,-2.1081094048917293,94.75288391113281,0.7031205296516418,181.09432977437973,0.049072265625,2230,0.0003,-0.002539065326709533,0.004948575,0.2
9,47585,460800,225,867.86,-1326.4433202199998,0.32868897914886475,-2.116380838304758,138.99090576171875,0.7016226053237915,2051.589580988884,0.04052734375,2240,0.0003,-0.0013006844419578556,0.006044157,0.2
9,47796,462848,226,877.47,-1353.2763951700001,0.46549320220947266,-2.1130603455007075,721.766357421875,0.7009060382843018,3245.6270383358,0.011865234375,2250,0.0003,-0.002246077994823281,0.0040787724,0.2
9,48007,464896,227,877.47,-1362.6571578100002,0.8569717854261398,-2.1099740959703923,92.04730224609375,0.6987943053245544,358.91073722839354,0.03720703125,2260,0.0003,-0.003747371429926716,0.0046471898,0.2
9,48219,466944,228,865.7,-1337.22255927,0.9110807850956917,-2.1050281643867494,130.9191131591797,0.698347806930542,188.53507652282715,0.063232421875,2270,0.0003,-0.008775420678284717,0.009985867,0.2
9,48432,468992,229,857.49,-1310.37712577,0.5363298952579498,-2.1032092183828355,283.1315002441406,0.6971889138221741,4922.960576915741,0.020556640625,2280,0.0003,-0.0025507972110062837,0.0029220353,0.2
9,48643,471040,230,857.49,-1314.56252947,0.7674175798892975,-2.097729055583477,571.6428833007812,0.694546103477478,3189.940548276901,0.029052734375,2290,0.0003,-0.002531688501039753,0.0046202596,0.2
9,48856,473088,231,857.79,-1324.12731086,0.7301428616046906,-2.0939521260559557,33.03154754638672,0.6965294480323792,150.83408834934235,0.053955078125,2300,0.0003,-0.0031043331196997314,0.008178573,0.2
9,49068,475136,232,861.75,-1339.13877293,0.57648965716362,-2.1039991565048695,381.6280517578125,0.6991572380065918,5422.587652397156,0.0134765625,2310,0.0003,-0.002851643884787336,0.0035633454,0.2
9,49280,477184,233,854.15,-1308.81079964,0.6861756145954132,-2.1067699380218983,210.34327697753906,0.6994009017944336,2787.150630569458,0.02861328125,2320,0.0003,-0.00265171103492321,0.0054766457,0.2
9,49491,479232,234,860.33,-1319.3878595799997,0.7684790045022964,-2.107219383865595,610.079345703125,0.699333131313324,2509.653884267807,0.045849609375,2330,0.0003,-0.00326485387631692,0.0070924032,0.2
9,49704,481280,235,854.27,-1326.7472552899999,0.5242606997489929,-2.1056923091411592,4132.25146484375,0.6986982822418213,2432.1012251853945,0.0771484375,2340,0.0003,-0.006740761714536347,0.0078319665,0.2
9,49915,483328,236,862.67,-1364.8608223299996,0.7322427034378052,-2.1072672955691814,1239.8291015625,0.7003298997879028,2797.4756528139114,0.046484375,2350,0.0003,-0.002397920378280105,0.0043228,0.2
9,50126,485376,237,862.67,-1372.20023549,0.8326080739498138,-2.099517101049423,74.48670196533203,0.6933022737503052,453.3451412677765,0.046337890625,2360,0.0003,-0.005755707625212381,0.0080192825,0.2
9,50337,487424,238,862.67,-1400.5171881400001,0.9161132127046585,-2.1130259431898595,118.2026596069336,0.7087670564651489,213.11832983493804,0.074755859375,2370,0.0003,-0.007551340472127776,0.007056391,0.2
9,50549,489472,239,859.13,-1401.3008764,0.9316797405481339,-2.137436145544052,34.881072998046875,0.71297287940979,142.7113532602787,0.10810546875,2380,0.0003,-0.005390373962291051,0.008583376,0.2
9,50761,491520,240,860.7,-1420.0638500500002,0.5926743149757385,-2.1419281020760534,208.47679138183594,0.7121117115020752,3229.961515378952,0.03955078125,2390,0.0003,-0.0025835659900621975,0.0064118095,0.2
9,50973,493568,241,852.02,-1408.3035537199999,0.6363450288772583,-2.1365142740309238,92.93253326416016,0.7083815336227417,2555.4556109905243,0.028369140625,2400,0.0003,-0.0014239664145861753,0.0022781324,0.2
9,51184,495616,242,852.02,-1437.5538503599998,0.7381814420223236,-2.1262488730251787,297.0790100097656,0.7056617736816406,2220.931440424919,0.038037109375,2410,0.0003,-0.004568785781884799,0.008402526,0.2
9,51397,497664,243,842.74,-1422.2111656700001,0.804131343960762,-2.1290851913392546,12.066365242004395,0.7120777368545532,123.32291209101678,0.106103515625,2420,0.0003,-0.0033389020172762685,0.01213108,0.2
9,51610,499712,244,837.34,-1396.8724631699997,0.3179891109466553,-2.1343501679599286,1558.029296875,0.7089226245880127,2397.364842796326,0.035498046875,2430,0.0003,-0.0007527723872044589,0.003206146,0.2
9,51821,501760,245,841.75,-1411.60618973,0.49924808740615845,-2.130631498247385,709.3553466796875,0.7091103792190552,4978.381779193878,0.01533203125,2440,0.0003,-0.0024430841323919593,0.002801502,0.2
