rollout/ep_rew_mean,time/fps,train/ent_coef,time/episodes,rollout/ep_len_mean,train/n_updates,train/learning_rate,train/ent_coef_loss,time/total_timesteps,time/time_elapsed,train/critic_loss,train/actor_loss
392.59986740000005,8,0.5095788836479187,168,117.37,269129,0.0003,-0.06434722989797592,19330,2148,839.76904296875,-24.428953170776367
352.93735842,9,0.4948112666606903,172,121.21,269761,0.0003,-0.05904431268572807,19962,2217,867.7796630859375,11.44232177734375
334.03440941,9,0.5126243233680725,176,124.13,270361,0.0003,-0.011377677321434021,20562,2282,995.93408203125,17.40308380126953
348.62564753,9,0.5051846504211426,180,125.16,270725,0.0003,-0.09241721779108047,20926,2323,792.9266357421875,-9.631620407104492
363.2422468699999,9,0.49939098954200745,184,126.19,271202,0.0003,0.1203388124704361,21403,2376,772.2011108398438,-58.37428283691406
361.20376401999994,9,0.5106881260871887,188,127.32,271605,0.0003,-0.06830590218305588,21806,2422,684.2018432617188,-52.488529205322266
374.9612487499999,8,0.49848079681396484,192,127.89,271959,0.0003,0.17131595313549042,22160,2462,894.0647583007812,-43.318443298339844
373.48774902,8,0.505595862865448,196,129.23,272365,0.0003,0.06682571768760681,22566,2508,1145.0391845703125,27.667510986328125
390.52042220999994,8,0.5089085698127747,200,128.0,272627,0.0003,0.1804104447364807,22828,2539,988.037353515625,-83.59233093261719
418.14200866999994,8,0.4976493716239929,204,128.56,273071,0.0003,0.07744967937469482,23272,2589,2638.7333984375,-70.60562133789062
406.75636510000004,8,0.49293848872184753,208,126.69,273445,0.0003,0.008106555789709091,23646,2632,887.2591552734375,-17.16990852355957
406.29729303,8,0.4978434145450592,212,126.26,273842,0.0003,-0.020732950419187546,24043,2677,1178.479736328125,-47.86968994140625
424.39717421999995,8,0.5005504488945007,216,118.09,274056,0.0003,0.06590329110622406,24257,2703,1368.5302734375,-48.08201217651367
407.24701197,8,0.4970490038394928,220,119.15,274574,0.0003,0.12912796437740326,24775,2760,1071.203369140625,-45.228675842285156
436.53371121,8,0.49744081497192383,224,120.53,274979,0.0003,0.04055927321314812,25180,2806,944.773193359375,-50.066715240478516
421.5795063399999,8,0.48992013931274414,228,120.98,275342,0.0003,-0.026442553848028183,25543,2847,1166.0654296875,-29.088048934936523
381.8583597,8,0.47662022709846497,232,124.27,276048,0.0003,0.06757501512765884,26249,2923,909.1349487304688,38.65385818481445
385.3558385,8,0.48846355080604553,236,122.69,276414,0.0003,0.22706159949302673,26615,2965,1144.9853515625,-60.57177734375
343.09004899,8,0.4903745651245117,240,120.85,277037,0.0003,-0.33173868060112,27238,3032,1180.862060546875,-9.509730339050293
346.40195234999993,8,0.4778452217578888,244,120.83,277530,0.0003,0.160838320851326,27731,3087,1133.600830078125,-8.981074333190918
348.70327252999994,8,0.4862666428089142,248,119.63,277881,0.0003,0.09467115998268127,28082,3127,1207.260498046875,-44.151065826416016
367.53639958,8,0.4742432236671448,252,117.67,278299,0.0003,0.02358083799481392,28500,3174,734.0894775390625,-7.183048248291016
412.60984077,8,0.4718291163444519,256,111.44,278670,0.0003,-0.05830995738506317,28871,3216,978.6015014648438,-30.787670135498047
423.83069616,8,0.46859022974967957,260,107.44,279045,0.0003,0.07058695703744888,29246,3259,1345.27734375,23.587987899780273
425.58842744000003,8,0.45936694741249084,264,106.06,279317,0.0003,-0.22378534078598022,29518,3291,982.85302734375,42.32124328613281
397.4024158,8,0.46440589427948,268,103.91,279520,0.0003,0.06096234172582626,29721,3317,1134.1654052734375,-31.045913696289062
402.74573605,8,0.47458866238594055,272,101.9,279951,0.0003,-0.12392981350421906,30152,3365,1189.1326904296875,8.186260223388672
413.68672760000004,8,0.4765627682209015,276,102.65,280626,0.0003,-0.09983041882514954,30827,3437,1176.5870361328125,13.981504440307617
408.61407583000005,8,0.450325608253479,280,104.58,281183,0.0003,-0.05613519251346588,31384,3498,1711.741455078125,9.514402389526367
389.02191327,8,0.4664466679096222,284,108.89,282091,0.0003,-0.045748308300971985,32292,3594,1165.82421875,-39.740535736083984
406.7964363500001,8,0.4757607877254486,288,107.78,282383,0.0003,-0.06615349650382996,32584,3628,1013.4378051757812,20.149337768554688
406.81738148000005,8,0.4718196988105774,292,107.97,282756,0.0003,-0.002584775909781456,32957,3671,1524.8299560546875,-41.513431549072266
422.01713057999984,8,0.4597860276699066,296,107.53,283118,0.0003,-0.16058897972106934,33319,3712,2017.1004638671875,-37.77713394165039
407.10747976,8,0.4612586200237274,300,107.52,283379,0.0003,-0.02193722128868103,33580,3743,1273.428955078125,-17.167007446289062
379.57193665000005,8,0.45716872811317444,304,106.42,283713,0.0003,-0.23423528671264648,33914,3782,1046.44482421875,9.750219345092773
365.35219353,8,0.4606460630893707,308,105.44,283989,0.0003,-0.00283006951212883,34190,3815,1292.9769287109375,-38.89631271362305
312.45069549,8,0.4378691017627716,312,108.19,284661,0.0003,0.14557930827140808,34862,3887,1143.508544921875,-1.4512739181518555
308.82185506999997,8,0.43807029724121094,316,110.44,285100,0.0003,-0.05140088126063347,35301,3936,1499.49267578125,-45.32651138305664
312.3937248,8,0.44595974683761597,320,108.37,285411,0.0003,0.05274851620197296,35612,3972,1244.395263671875,-5.240477561950684
294.99074917999997,8,0.43814441561698914,324,110.58,286037,0.0003,0.16160158812999725,36238,4040,980.1181640625,-36.644046783447266
295.16357392000003,8,0.4413107931613922,328,109.88,286330,0.0003,-0.1918589174747467,36531,4074,1179.3785400390625,-2.3897719383239746
349.55417063,8,0.4355675280094147,332,106.3,286678,0.0003,0.01978398859500885,36879,4114,1247.68896484375,16.994121551513672
350.09862386000003,8,0.434247225522995,336,106.01,287015,0.0003,-0.17492234706878662,37216,4153,1435.903076171875,3.385556936264038
404.50217386,8,0.4215773940086365,340,103.09,287346,0.0003,-0.030200336128473282,37547,4192,1816.9423828125,-15.378273010253906
420.30485820999985,8,0.40281808376312256,344,103.51,287881,0.0003,-0.1392717957496643,38082,4250,934.9561767578125,-18.300220489501953
412.53826753,8,0.4015384018421173,348,107.84,288665,0.0003,-0.08040672540664673,38866,4334,1101.2650146484375,-38.17491149902344
383.32689674999995,8,0.39125919342041016,352,107.22,289021,0.0003,-0.21860234439373016,39222,4374,904.11572265625,-11.890933990478516
368.52377329999996,8,0.39676666259765625,356,108.27,289497,0.0003,0.1812325268983841,39698,4427,1505.51123046875,-59.722442626953125
351.5514964,8,0.4063279628753662,360,108.99,289944,0.0003,-0.03240099176764488,40145,4477,1070.3194580078125,-10.95692253112793
365.40054279000003,8,0.4082254469394684,364,110.22,290339,0.0003,0.030091814696788788,40540,4522,1240.641357421875,-6.555820465087891
375.72465894,8,0.4208737015724182,368,113.64,290884,0.0003,0.202376127243042,41085,4582,1606.6092529296875,4.402392387390137
408.97914127999996,8,0.41706734895706177,372,112.91,291242,0.0003,0.16486096382141113,41443,4623,1251.99609375,-3.013662815093994
429.2909303900001,8,0.42285043001174927,376,111.06,291732,0.0003,0.10634364187717438,41933,4677,1120.2486572265625,-53.99446487426758
434.07691274000007,8,0.4230107367038727,380,108.74,292057,0.0003,-0.025715678930282593,42258,4715,1170.953369140625,-57.02927017211914
468.99448225,8,0.4314114451408386,384,103.89,292480,0.0003,-0.07699348032474518,42681,4762,972.4697265625,-37.63584518432617
469.75331034999994,8,0.4362315535545349,388,103.56,292739,0.0003,0.08314588665962219,42940,4793,1401.0362548828125,-71.80464172363281
453.68489156000004,8,0.4357728958129883,392,103.89,293145,0.0003,-0.09116940200328827,43346,4839,1360.129150390625,-76.04606628417969
464.28838729999995,8,0.42239615321159363,396,106.0,293718,0.0003,0.2621365785598755,43919,4902,1085.5650634765625,-16.27747344970703
460.39857817999996,8,0.42758211493492126,400,107.63,294142,0.0003,0.046808838844299316,44343,4949,1130.7261962890625,-15.334278106689453
501.06791296000006,8,0.42873671650886536,404,109.98,294711,0.0003,0.08155116438865662,44912,5011,843.6142578125,-28.64641571044922
482.98221778000004,8,0.4340806305408478,408,111.21,295110,0.0003,0.05619736760854721,45311,5056,1615.0709228515625,-19.11569595336914
518.7401321799999,8,0.43300527334213257,412,109.57,295618,0.0003,0.09931588172912598,45819,5112,996.9371337890625,-12.998197555541992
534.4059777800001,8,0.42135682702064514,416,109.32,296032,0.0003,0.012238927185535431,46233,5159,1015.3839111328125,-8.449321746826172
547.03698572,8,0.4289187490940094,420,111.9,296601,0.0003,-0.1750502735376358,46802,5221,894.9380493164062,-33.08037185668945
565.2655353099999,8,0.43515074253082275,424,109.42,296979,0.0003,-0.06158515065908432,47180,5264,827.2565307617188,-10.048011779785156
593.73345168,8,0.4186640679836273,428,111.01,297431,0.0003,0.14726105332374573,47632,5314,744.9827880859375,-58.74284362792969
591.8444841000002,8,0.4294110834598541,432,112.11,297889,0.0003,0.1356484591960907,48090,5365,1761.678466796875,-53.69857406616211
575.53332021,8,0.4217514097690582,436,112.82,298297,0.0003,0.05773429200053215,48498,5411,1048.13623046875,-70.78848266601562
560.86671359,8,0.4335361123085022,440,112.81,298627,0.0003,-0.09007493406534195,48828,5449,1433.6595458984375,-25.76545524597168
560.21290888,8,0.4278654158115387,444,112.18,299099,0.0003,0.10333811491727829,49300,5502,705.454833984375,-48.38473129272461
537.4673954099999,8,0.4347411096096039,448,107.94,299459,0.0003,-0.021679498255252838,49660,5543,1589.68017578125,-8.16353988647461
551.66129838,8,0.4163292646408081,452,108.59,299880,0.0003,0.03809051215648651,50081,5590,5290.24560546875,-10.986467361450195
562.9833397199999,8,0.4307522475719452,456,109.28,300425,0.0003,-0.0650981217622757,50626,5650,1176.130859375,-27.084976196289062
579.1909629500001,8,0.4353453516960144,460,108.64,300808,0.0003,0.12289213389158249,51009,5693,2021.67041015625,-26.442535400390625
575.82904207,8,0.4396531581878662,464,111.68,301507,0.0003,0.0941140353679657,51708,5768,1144.4560546875,-17.38100814819336
590.97735715,8,0.4425826072692871,468,111.48,302032,0.0003,0.13593119382858276,52233,5826,991.81982421875,-70.52427673339844
574.93386716,8,0.4354861080646515,472,111.72,302414,0.0003,0.14483515918254852,52615,5869,1203.6512451171875,-70.9740982055664
574.4659302800001,8,0.4292372465133667,476,112.22,302954,0.0003,0.2761104106903076,53155,5929,1331.45849609375,-97.36310577392578
557.9530180500001,8,0.43994227051734924,480,112.88,303345,0.0003,0.2110726237297058,53546,5973,1177.844970703125,-54.33184051513672
544.72161328,8,0.44247332215309143,484,111.37,303617,0.0003,0.4026666283607483,53818,6005,985.7183837890625,-22.88199806213379
543.1571250100001,8,0.43971654772758484,488,112.12,303951,0.0003,-0.032060276716947556,54152,6043,972.9097900390625,-54.453250885009766
544.0347747799999,8,0.44223710894584656,492,112.23,304368,0.0003,0.08324708044528961,54569,6090,1230.5596923828125,-100.90702819824219
519.3927057600001,8,0.4426731467247009,496,109.57,304675,0.0003,-0.3494951128959656,54876,6126,1222.3779296875,-68.95919036865234
538.3519411199999,8,0.45558375120162964,500,108.43,304985,0.0003,0.00640835240483284,55186,6162,982.009521484375,-35.95314025878906
527.48548034,8,0.4568929672241211,504,106.81,305392,0.0003,0.04442741721868515,55593,6208,2038.64306640625,-56.96703338623047
576.14627541,8,0.45479094982147217,508,106.0,305710,0.0003,-0.10108070075511932,55911,6245,1806.16845703125,-54.07101821899414
595.47244685,8,0.4439668655395508,512,103.99,306017,0.0003,0.046998608857393265,56218,6281,1119.15673828125,-0.5577239990234375
573.5390659199999,8,0.43564262986183167,516,106.47,306679,0.0003,0.01008031889796257,56880,6353,852.8907470703125,-102.69561767578125
573.29207848,8,0.4267269968986511,520,105.64,307165,0.0003,0.17956171929836273,57366,6406,898.6466064453125,-23.48333740234375
559.09743807,8,0.4470262825489044,524,104.71,307450,0.0003,0.015273263677954674,57651,6440,1547.365234375,-7.8848557472229
543.4332635,8,0.44069451093673706,528,104.63,307894,0.0003,-0.13926640152931213,58095,6490,948.5225830078125,-52.44145584106445
544.19135009,8,0.4431167244911194,532,104.66,308355,0.0003,0.023517146706581116,58556,6541,715.5101318359375,-70.21336364746094
573.37619447,8,0.4495144188404083,536,105.09,308806,0.0003,0.14069506525993347,59007,6591,1423.042236328125,-78.79971313476562
598.7513375699999,8,0.4390696585178375,540,107.75,309402,0.0003,-0.10752423852682114,59603,6656,1301.1217041015625,-110.95648956298828
571.59795325,8,0.4254039227962494,544,106.11,309710,0.0003,0.17668253183364868,59911,6692,881.3493041992188,-78.53297424316406
602.84003377,8,0.4310975670814514,548,105.67,310026,0.0003,0.06671147048473358,60227,6729,1262.369384765625,-57.32905578613281
588.8001229,8,0.43359696865081787,552,104.7,310350,0.0003,0.00649973563849926,60551,6766,1118.847412109375,-79.8740234375
592.62641769,8,0.4322110414505005,556,102.95,310720,0.0003,-0.21857045590877533,60921,6808,2353.2158203125,-61.94737243652344
592.1268148,8,0.4264364242553711,560,103.18,311126,0.0003,-0.04091530293226242,61327,6854,938.565185546875,-52.761138916015625
595.0387555799998,8,0.4316580295562744,564,100.69,311576,0.0003,0.003703257068991661,61777,6904,1214.705322265625,-82.7532958984375
596.4094305799999,8,0.4359101951122284,568,100.18,312050,0.0003,0.23636530339717865,62251,6957,979.892822265625,-55.153175354003906
578.32995965,8,0.43780946731567383,572,101.16,312530,0.0003,-0.1216377466917038,62731,7010,852.6976318359375,-103.90762329101562
578.24104319,8,0.44009822607040405,576,100.87,313041,0.0003,0.010777655988931656,63242,7066,1457.2720947265625,-59.35475158691406
593.2228757600001,8,0.42914092540740967,580,101.38,313483,0.0003,-0.349761962890625,63684,7116,1562.477783203125,-67.80852508544922
607.34256537,8,0.42818713188171387,584,102.79,313896,0.0003,0.10590032488107681,64097,7162,917.20751953125,-55.61602783203125
607.13493651,8,0.4360988736152649,588,102.91,314242,0.0003,-0.21382030844688416,64443,7202,1459.9267578125,-74.42162322998047
607.2802853600001,8,0.4278227984905243,592,102.38,314606,0.0003,-0.038260895758867264,64807,7244,1670.1015625,-82.2198486328125
635.00295137,8,0.43156102299690247,596,104.05,315080,0.0003,-0.0011220499873161316,65281,7296,1598.9046630859375,-100.91075134277344
648.27043564,8,0.43539679050445557,600,105.22,315507,0.0003,-0.06911638379096985,65708,7344,1264.0494384765625,-62.67863845825195
664.718921,8,0.4449409544467926,604,104.33,315825,0.0003,0.2789243757724762,66026,7381,777.455322265625,-108.03202056884766
623.77679383,8,0.4350920617580414,608,115.29,317239,0.0003,0.05156317725777626,67440,7527,927.5513916015625,-76.15675354003906
623.48978647,8,0.43481841683387756,612,115.47,317564,0.0003,-0.009145423769950867,67765,7565,1145.023193359375,-70.78230285644531
629.94733142,8,0.418209046125412,616,112.86,317965,0.0003,-0.23094025254249573,68166,7610,1188.5504150390625,-44.645530700683594
632.3628952299999,8,0.4301099181175232,620,111.51,318316,0.0003,0.2867879867553711,68517,7651,1145.80322265625,-75.49186706542969
645.6822688799999,8,0.4381803274154663,624,112.86,318736,0.0003,0.0303068608045578,68937,7698,994.750732421875,-66.98797607421875
660.07721169,8,0.4313647747039795,628,113.27,319221,0.0003,-0.14759260416030884,69422,7752,779.0040283203125,-66.90130615234375
658.5856230200001,8,0.4266194701194763,632,113.89,319744,0.0003,-0.02197047509253025,69945,7809,750.663330078125,-80.87271118164062
643.8209075400001,8,0.43384143710136414,636,113.01,320107,0.0003,0.02979166805744171,70308,7851,1249.53955078125,-87.82911682128906
629.7880242,8,0.42879408597946167,640,111.68,320570,0.0003,0.06633991003036499,70771,7902,1009.950439453125,-54.584754943847656
641.30441495,8,0.42300498485565186,644,113.4,321050,0.0003,0.31627050042152405,71251,7956,1644.02978515625,-82.9730453491211
625.17990229,8,0.42489945888519287,648,113.84,321410,0.0003,0.1360955536365509,71611,7997,1090.72314453125,-82.28392791748047
641.27423192,8,0.42904627323150635,652,113.46,321696,0.0003,0.025359593331813812,71897,8030,1356.3681640625,-68.33180236816406
625.72315066,8,0.42089948058128357,656,113.24,322044,0.0003,0.24724000692367554,72245,8070,2389.405517578125,-138.04432678222656
609.93321186,8,0.43482816219329834,660,113.24,322450,0.0003,-0.2324943244457245,72651,8116,766.6491088867188,-57.13987731933594
627.0549212499999,8,0.4224962890148163,664,112.15,322791,0.0003,-0.2576069235801697,72992,8155,851.39453125,-56.53636932373047
629.35089623,8,0.4212103486061096,668,110.89,323139,0.0003,0.0032496266067028046,73340,8195,1419.49658203125,-98.8634262084961
663.5757915099999,8,0.43724533915519714,672,109.44,323474,0.0003,-0.2561089098453522,73675,8234,1178.273193359375,-117.52747344970703
662.9877134400001,8,0.4396907687187195,676,110.22,324063,0.0003,0.31505143642425537,74264,8298,1076.4599609375,-47.120540618896484
664.48680706,8,0.44646140933036804,680,109.28,324411,0.0003,0.016386857256293297,74612,8338,2017.7607421875,-114.88920593261719
633.18072636,8,0.43043434619903564,684,108.84,324780,0.0003,-0.3516249358654022,74981,8380,1142.493896484375,-115.12310791015625
647.92388635,8,0.44015535712242126,688,109.54,325196,0.0003,0.10238083451986313,75397,8427,1135.174072265625,-73.0550765991211
679.90709331,8,0.4447419345378876,692,109.08,325514,0.0003,0.02608025074005127,75715,8464,862.23779296875,-98.79917907714844
666.0415359900002,8,0.4401465654373169,696,108.51,325931,0.0003,0.26575136184692383,76132,8511,911.0054931640625,-125.02296447753906
666.13510635,8,0.4415985643863678,700,108.35,326342,0.0003,0.22243273258209229,76543,8557,638.1984252929688,-107.05055236816406
650.8388484399999,8,0.4292236268520355,704,108.57,326682,0.0003,-0.09808310866355896,76883,8596,1191.699951171875,-79.66435241699219
689.91122924,8,0.4292377233505249,708,98.13,327052,0.0003,0.19834214448928833,77253,8639,918.7435302734375,-109.75129699707031
671.8656044500001,8,0.42965877056121826,712,99.72,327536,0.0003,-0.14894527196884155,77737,8692,752.703369140625,-69.18022155761719
688.6242809400002,8,0.4308739900588989,716,99.1,327875,0.0003,0.012292683124542236,78076,8731,953.5852661132812,-104.33253479003906
670.8240319199999,8,0.4217973053455353,720,99.69,328285,0.0003,0.06424795836210251,78486,8777,1235.9498291015625,-118.26182556152344
641.18726862,8,0.42402002215385437,724,98.69,328605,0.0003,-0.027876775711774826,78806,8815,1077.24072265625,-89.2392807006836
642.7221023200001,8,0.42996320128440857,728,97.93,329014,0.0003,-0.05547820031642914,79215,8861,1037.531005859375,-129.46067810058594
644.68760861,8,0.41803282499313354,732,96.78,329422,0.0003,0.057372286915779114,79623,8907,747.4801635742188,-138.32138061523438
661.8353152000001,8,0.42776116728782654,736,96.59,329766,0.0003,0.2771017551422119,79967,8946,1548.5042724609375,-126.68292999267578
664.5019744,8,0.4266258776187897,740,95.68,330138,0.0003,0.027235496789216995,80339,8989,1065.68212890625,-72.54943084716797
681.9740289,8,0.4294833540916443,744,94.83,330533,0.0003,-0.21121805906295776,80734,9033,522.1669921875,-115.32615661621094
697.53726092,8,0.43747973442077637,748,94.95,330905,0.0003,0.17390727996826172,81106,9076,1487.0928955078125,-97.13125610351562
711.2158650800001,8,0.4483446776866913,752,95.65,331261,0.0003,0.059111300855875015,81462,9117,1227.0467529296875,-119.06201934814453
710.70546948,8,0.4388408362865448,756,95.92,331636,0.0003,-0.03912748396396637,81837,9159,984.2365112304688,-132.1831512451172
710.51542988,8,0.43547606468200684,760,96.03,332053,0.0003,0.31940603256225586,82254,9206,829.56640625,-106.05722045898438
710.3709778999998,8,0.43227794766426086,764,96.37,332428,0.0003,-0.10444273799657822,82629,9249,1242.06884765625,-169.85641479492188
710.6283583,8,0.4330817759037018,768,96.13,332752,0.0003,0.02386479824781418,82953,9286,1044.8475341796875,-134.61187744140625
706.6753030000001,8,0.4462631046772003,772,98.01,333275,0.0003,-0.08988412469625473,83476,9344,812.046630859375,-110.65802001953125
708.25861873,8,0.44060176610946655,776,96.67,333730,0.0003,0.0009730681777000427,83931,9395,794.7833862304688,-141.04891967773438
723.3568922100001,8,0.4373318552970886,780,96.8,334091,0.0003,0.003090888261795044,84292,9436,5242.62255859375,-120.91517639160156
753.4373235099999,8,0.43327829241752625,784,97.66,334546,0.0003,0.023564975708723068,84747,9486,1017.920166015625,-141.19772338867188
724.40735019,8,0.44201260805130005,788,96.36,334832,0.0003,0.05353817343711853,85033,9520,933.071533203125,-130.99322509765625
722.11127947,8,0.4452654719352722,792,97.53,335267,0.0003,-0.07687126100063324,85468,9569,887.263916015625,-119.82201385498047
723.56834508,8,0.4304826557636261,796,96.22,335553,0.0003,0.19846269488334656,85754,9603,849.38623046875,-150.55636596679688
693.9349464399999,8,0.4303344488143921,800,95.59,335901,0.0003,-0.06683267652988434,86102,9643,651.976318359375,-128.06838989257812
687.6535305599999,8,0.45019569993019104,804,98.68,336550,0.0003,-0.06884491443634033,86751,9713,2758.5576171875,-132.21237182617188
671.19085755,8,0.4458470046520233,808,99.17,336969,0.0003,-0.030540555715560913,87170,9760,868.2750244140625,-120.00062561035156
672.0390739700001,8,0.43866777420043945,812,99.61,337497,0.0003,0.11613819003105164,87698,9818,1229.38134765625,-142.2020263671875
671.89774897,8,0.4457390010356903,816,99.7,337845,0.0003,0.12229852378368378,88046,9858,1095.4036865234375,-115.18293762207031
688.4196788700001,8,0.44611164927482605,820,99.53,338238,0.0003,0.11223888397216797,88439,9902,1149.71044921875,-146.2044677734375
717.32632408,8,0.44107210636138916,824,100.56,338661,0.0003,-0.11506029218435287,88862,9950,940.721923828125,-131.62474060058594
716.3785527500003,8,0.42525944113731384,828,101.45,339159,0.0003,-0.028083354234695435,89360,10005,1316.4188232421875,-137.247314453125
716.95472298,8,0.4248099625110626,832,100.9,339512,0.0003,0.19351133704185486,89713,10045,1171.189453125,-103.14083862304688
712.16545808,8,0.4198797345161438,836,103.49,340115,0.0003,0.2622916102409363,90316,10110,1336.0113525390625,-130.66236877441406
713.9790739200001,8,0.4168970286846161,840,102.49,340387,0.0003,-0.3080773949623108,90588,10143,766.7848510742188,-149.4541473388672
715.3318498999998,8,0.4096335172653198,844,101.51,340684,0.0003,0.3839613199234009,90885,10178,1995.826904296875,-139.74917602539062
715.41773117,8,0.4146747589111328,848,101.31,341036,0.0003,-0.02155587635934353,91237,10218,1243.578369140625,-137.1529998779297
715.81118833,8,0.4220195710659027,852,101.5,341411,0.0003,0.043087437748909,91612,10261,931.8724365234375,-150.39596557617188
