train/critic_loss,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_rew_mean,train/actor_loss,train/ent_coef,train/learning_rate,time/episodes,rollout/ep_len_mean,train/ent_coef_loss,train/n_updates
156.747314453125,160112,9,17651,913.9674427599998,-446.59222412109375,0.3019237220287323,0.0003,1264,79.13,-0.13407891988754272,160011
135.25953674316406,160454,9,17690,914.44670258,-462.38092041015625,0.3020184338092804,0.0003,1268,79.29,-0.08215588331222534,160353
154.91622924804688,160767,9,17726,912.60726138,-472.0384521484375,0.3137924373149872,0.0003,1272,80.51,0.33724868297576904,160666
168.87039184570312,161102,9,17765,911.9881255299998,-446.5966796875,0.3086127042770386,0.0003,1276,81.1,-0.4486202001571655,161001
169.36181640625,161441,9,17804,910.7737192700001,-473.774169921875,0.307084321975708,0.0003,1280,81.66,0.1547468602657318,161340
197.33126831054688,161734,9,17839,911.6412688699999,-427.641845703125,0.3142577111721039,0.0003,1284,81.18,0.0283292718231678,161633
194.7955780029297,161940,9,17865,912.9774788,-464.544677734375,0.3098156154155731,0.0003,1288,80.21,0.2421586811542511,161839
144.52191162109375,162295,9,17905,912.4529945600001,-494.5362548828125,0.3151509761810303,0.0003,1292,80.52,0.17725598812103271,162194
171.90635681152344,162674,9,17948,910.9757469600003,-458.43585205078125,0.31150051951408386,0.0003,1296,81.32,0.21390600502490997,162573
161.65579223632812,163028,9,17989,909.8259487800001,-487.7962951660156,0.3137577772140503,0.0003,1300,81.8,0.22337082028388977,162927
183.90090942382812,163383,9,18030,908.8586173999997,-449.47430419921875,0.3077833950519562,0.0003,1304,82.19,0.12499774992465973,163282
149.48374938964844,163721,9,18069,908.140556,-446.48895263671875,0.3051671087741852,0.0003,1308,82.76,0.07508793473243713,163620
299.10821533203125,163949,9,18097,909.4188608100001,-463.8564453125,0.3050575852394104,0.0003,1312,81.92,-0.12316998094320297,163848
413.78448486328125,164220,9,18129,909.9719181800001,-474.996337890625,0.30587300658226013,0.0003,1316,81.63,-0.08828528225421906,164119
174.92105102539062,164580,9,18170,908.9192634000001,-459.231201171875,0.3017127513885498,0.0003,1320,82.2,-0.16097533702850342,164479
220.74850463867188,164882,9,18205,909.4725915700001,-484.6679992675781,0.3158434331417084,0.0003,1324,82.15,0.27438390254974365,164781
186.20269775390625,165136,9,18236,911.9660724600002,-463.35845947265625,0.3185098469257355,0.0003,1328,80.94,0.1783035844564438,165035
164.17874145507812,165441,9,18272,912.8138227999999,-481.0879821777344,0.3137355148792267,0.0003,1332,80.45,-0.06133539602160454,165340
182.6038818359375,165794,9,18312,911.86955493,-456.33551025390625,0.3019126057624817,0.0003,1336,80.73,0.1815078854560852,165693
158.05435180664062,166126,9,18351,911.4997952800003,-442.75030517578125,0.3048741817474365,0.0003,1340,80.85,0.2818673849105835,166025
186.6233673095703,166381,9,18381,912.6865944599999,-477.1051330566406,0.3033898174762726,0.0003,1344,79.95,0.08135087043046951,166280
214.0948028564453,166663,9,18415,913.67024726,-463.3149719238281,0.3108241558074951,0.0003,1348,79.37,0.09122882783412933,166562
225.3190155029297,166961,9,18450,915.4848944999999,-503.0675048828125,0.3042578399181366,0.0003,1352,78.86,-0.17810964584350586,166860
137.97836303710938,167190,9,18478,918.3396284199999,-486.93182373046875,0.29866036772727966,0.0003,1356,77.41,-0.19864684343338013,167089
133.99664306640625,167532,9,18517,917.5231112399998,-456.15716552734375,0.3009205162525177,0.0003,1360,77.88,-0.0747443363070488,167431
234.68948364257812,167778,9,18547,919.9188448900001,-479.35015869140625,0.30592474341392517,0.0003,1364,76.66,0.06424880772829056,167677
171.8011932373047,168139,9,18588,919.06932541,-470.9524841308594,0.30707255005836487,0.0003,1368,76.85,-0.3502894639968872,168038
142.84954833984375,168500,9,18630,917.6427121,-454.5907897949219,0.3023073077201843,0.0003,1372,77.33,0.1377420723438263,168399
374.0073547363281,168847,9,18670,917.19079977,-422.8558349609375,0.30823615193367004,0.0003,1376,77.45,-0.24313487112522125,168746
172.86065673828125,169176,9,18708,917.2677927800001,-454.1740417480469,0.3061816990375519,0.0003,1380,77.35,-0.028600916266441345,169075
166.45437622070312,169485,9,18744,916.62712437,-439.248046875,0.30139097571372986,0.0003,1384,77.51,0.21127326786518097,169384
242.75897216796875,169813,9,18782,914.27068411,-476.49969482421875,0.3030550479888916,0.0003,1388,78.73,-0.13471201062202454,169712
145.37686157226562,170142,9,18820,914.94021202,-486.023193359375,0.3076731860637665,0.0003,1392,78.47,0.13450618088245392,170041
187.76995849609375,170505,9,18861,915.3769471100001,-470.64459228515625,0.3148382008075714,0.0003,1396,78.31,-0.034934982657432556,170404
142.9289093017578,170792,9,18895,916.7387216600001,-471.95648193359375,0.31354281306266785,0.0003,1400,77.64,-0.23210692405700684,170691
159.4119873046875,171076,9,18929,917.9461725499999,-475.212646484375,0.31815794110298157,0.0003,1404,76.93,0.2396192103624344,170975
1816.351318359375,171379,9,18964,918.2701767900002,-478.0404052734375,0.31955158710479736,0.0003,1408,76.58,0.11866779625415802,171278
193.86288452148438,171738,9,19005,915.8710486000002,-491.6431884765625,0.3222658038139343,0.0003,1412,77.89,-0.022342149168252945,171637
187.91278076171875,172012,9,19038,915.92658498,-474.93499755859375,0.310148149728775,0.0003,1416,77.92,-0.18041537702083588,171911
135.49644470214844,172353,9,19077,916.6178063400002,-456.6322937011719,0.3068615198135376,0.0003,1420,77.73,0.048375800251960754,172252
181.22222900390625,172715,9,19119,915.09159997,-461.83294677734375,0.304076611995697,0.0003,1424,78.33,-0.037161268293857574,172614
225.09527587890625,173022,9,19155,914.2645098700002,-483.36102294921875,0.3034386932849884,0.0003,1428,78.86,-0.18943899869918823,172921
124.00689697265625,173377,9,19195,913.0805949,-458.22064208984375,0.3071763217449188,0.0003,1432,79.36,0.24997994303703308,173276
155.71189880371094,173722,9,19235,913.67089812,-450.91107177734375,0.31018754839897156,0.0003,1436,79.28,0.22169914841651917,173621
155.92791748046875,174083,9,19276,912.73969775,-499.8064880371094,0.30701926350593567,0.0003,1440,79.57,-0.2612462043762207,173982
169.06588745117188,174411,9,19314,911.33933903,-473.92083740234375,0.3096468448638916,0.0003,1444,80.3,0.08675998449325562,174310
985.9007568359375,174772,9,19356,909.9133680199998,-441.94720458984375,0.3110266327857971,0.0003,1448,81.09,0.006984114646911621,174671
