train/ent_coef_loss,time/total_timesteps,rollout/ep_len_mean,train/critic_loss,train/actor_loss,rollout/ep_rew_mean,train/ent_coef,time/time_elapsed,time/episodes,time/fps,train/learning_rate,train/n_updates
-1.2625861167907715,162265,444.13,133.80392456054688,352.2269287109375,-969.44862231,0.06383378803730011,16707,364,9,0.0003,162164
-0.017958372831344604,162939,430.94,163.5863800048828,339.7478332519531,-915.4557246099998,0.06274283677339554,16779,368,9,0.0003,162838
-0.07653332501649857,164533,414.93,525.235595703125,347.4403076171875,-851.1669752600001,0.056345030665397644,16944,372,9,0.0003,164432
0.29255515336990356,166000,401.51,125.26557159423828,362.3781433105469,-840.6115168900001,0.05901407077908516,17096,376,9,0.0003,165899
-0.5473970174789429,167696,382.09,133.32456970214844,358.6659240722656,-802.96046588,0.058906275779008865,17271,380,9,0.0003,167595
0.6939863562583923,168254,360.22,260.45916748046875,351.2873840332031,-709.6093361700001,0.0565761961042881,17332,384,9,0.0003,168153
0.10160841047763824,169170,355.12,226.96890258789062,338.080322265625,-672.47555757,0.05776631832122803,17429,388,9,0.0003,169069
0.49735569953918457,170210,344.62,242.53680419921875,342.9775390625,-647.26941339,0.058018188923597336,17539,392,9,0.0003,170109
0.19693906605243683,171092,334.68,304.90374755859375,340.21173095703125,-639.5386244300001,0.062034279108047485,17632,396,9,0.0003,170991
0.10560330748558044,172425,323.66,155.16648864746094,346.76055908203125,-623.9329089800001,0.06002425029873848,17770,400,9,0.0003,172324
0.05312550067901611,173112,323.94,147.88829040527344,337.5726623535156,-612.4220000299999,0.059428345412015915,17844,404,9,0.0003,173011
-0.5966763496398926,174732,321.11,203.2688446044922,348.74407958984375,-621.0996208700001,0.05774558335542679,18011,408,9,0.0003,174631
-0.6204773187637329,175178,312.85,217.19696044921875,348.0717468261719,-576.30555472,0.057003170251846313,18061,412,9,0.0003,175077
-0.2773721516132355,175652,295.45,210.9259033203125,340.0615539550781,-499.60860546,0.05836882069706917,18114,416,9,0.0003,175551
0.832154393196106,177360,298.07,5599.7939453125,327.90826416015625,-487.59717165,0.06037677079439163,18290,420,9,0.0003,177259
0.5889492034912109,178188,300.77,254.35018920898438,322.2464599609375,-511.79049315,0.06299599260091782,18378,424,9,0.0003,178087
0.25804024934768677,180075,297.32,352.4957275390625,328.6005859375,-473.75560184,0.06070023775100708,18572,428,9,0.0003,179974
-0.26395124197006226,180848,290.73,450.9983825683594,319.42724609375,-462.55374542000004,0.05869815871119499,18654,432,9,0.0003,180747
-0.888924241065979,182955,304.18,523.665771484375,319.7975158691406,-424.60910789,0.061255812644958496,18871,436,9,0.0003,182854
0.19157102704048157,183591,287.64,218.2292022705078,311.39190673828125,-400.8221257,0.061262913048267365,18939,440,9,0.0003,183490
0.309500515460968,184906,269.76,556.7609252929688,322.779296875,-404.31145176000007,0.05845589190721512,19076,444,9,0.0003,184805
-0.4702974855899811,186520,268.98,402.6309814453125,329.7511291503906,-392.34452143999994,0.06037569046020508,19243,448,9,0.0003,186419
0.3508256673812866,187320,270.88,172.03350830078125,335.9379577636719,-414.68355925,0.06314490735530853,19328,452,9,0.0003,187219
-0.1730465292930603,188360,276.06,671.1693725585938,314.3321533203125,-425.4349736899999,0.0638316422700882,19437,456,9,0.0003,188259
0.5112095475196838,189851,283.35,234.78826904296875,316.8569030761719,-391.39286718000005,0.0628683939576149,19591,460,9,0.0003,189750
0.12875208258628845,190853,285.88,374.9438781738281,323.822998046875,-368.54039242999994,0.06373301893472672,19697,464,9,0.0003,190752
0.6392025947570801,191369,284.3,180.61630249023438,325.777587890625,-386.28207861000004,0.06277631223201752,19753,468,9,0.0003,191268
0.6073718667030334,192165,276.32,467.68328857421875,311.669921875,-364.90898889,0.06268440186977386,19838,472,9,0.0003,192064
0.40967288613319397,193109,271.09,367.53997802734375,314.01300048828125,-332.94258856,0.06277908384799957,19938,476,9,0.0003,193008
0.8014231324195862,193506,258.1,217.22073364257812,304.3970947265625,-297.5282878599999,0.06415759772062302,19982,480,9,0.0003,193405
-0.2722969949245453,194348,260.94,180.58738708496094,324.4071350097656,-315.91633849,0.061101071536540985,20072,484,9,0.0003,194247
1.044637680053711,195354,261.84,135.09881591796875,293.16070556640625,-335.22653874,0.06221241131424904,20178,488,9,0.0003,195253
-0.2117643654346466,195895,256.85,344.4950866699219,324.93231201171875,-339.53947822999993,0.0636274591088295,20237,492,9,0.0003,195794
-0.5277929306030273,196663,255.71,203.79736328125,288.55438232421875,-343.8909781699999,0.0678752064704895,20319,496,9,0.0003,196562
-0.24681156873703003,197356,249.31,247.58860778808594,310.7911376953125,-305.53780226,0.06526156514883041,20393,500,9,0.0003,197255
0.6667497158050537,197831,247.19,268.98590087890625,324.1549377441406,-319.24171571000005,0.06479304283857346,20446,504,9,0.0003,197730
0.21926575899124146,198817,240.85,355.11785888671875,288.98883056640625,-355.41212375000003,0.06738100200891495,20550,508,9,0.0003,198716
-0.1505163162946701,199252,240.74,236.05259704589844,302.5927429199219,-351.40671523000003,0.06777286529541016,20598,512,9,0.0003,199151
-0.5782078504562378,199798,241.46,263.079833984375,300.63983154296875,-390.44569930000006,0.0657438337802887,20658,516,9,0.0003,199697
0.5770520567893982,200097,227.37,253.11544799804688,297.01104736328125,-363.70644136000004,0.06390418112277985,20693,520,9,0.0003,199996
-0.17456719279289246,201333,231.45,185.10665893554688,310.923828125,-304.12691635999994,0.06454627215862274,20822,524,9,0.0003,201232
0.3805261552333832,201791,217.16,231.49085998535156,300.51837158203125,-286.6473404699999,0.06554999202489853,20873,528,9,0.0003,201690
0.37372881174087524,202357,215.09,318.4671325683594,297.56671142578125,-269.53340704999994,0.06773814558982849,20935,532,9,0.0003,202256
0.38816991448402405,202903,199.48,381.074951171875,287.5546875,-286.47923147999995,0.06808209419250488,20995,536,9,0.0003,202802
-0.4284195899963379,203458,198.67,556.1817626953125,299.15972900390625,-285.8515380299999,0.06929881125688553,21055,540,9,0.0003,203357
0.32279014587402344,204073,191.67,597.01025390625,278.1899719238281,-252.53152060000005,0.07171415537595749,21122,544,9,0.0003,203972
-0.2185041755437851,204512,179.92,415.7857666015625,290.08209228515625,-230.91426914999994,0.0743456780910492,21171,548,9,0.0003,204411
0.6864951252937317,204838,175.18,141.97732543945312,293.3169860839844,-239.88701443000002,0.07403819262981415,21209,552,9,0.0003,204737
-0.12475812435150146,205289,169.29,255.93753051757812,287.567626953125,-213.92759464000002,0.07232549786567688,21259,556,9,0.0003,205188
0.4242681860923767,205987,161.36,226.84326171875,292.20648193359375,-211.98701328000004,0.07012563198804855,21334,560,9,0.0003,205886
0.5623130798339844,206583,157.3,553.8439331054688,288.2510986328125,-226.62874738,0.07169560343027115,21399,564,9,0.0003,206482
-0.3167782127857208,207296,159.27,305.0736389160156,288.7858581542969,-232.49771865000002,0.07300297915935516,21475,568,9,0.0003,207195
-0.10882313549518585,207722,155.57,267.09515380859375,280.8856201171875,-246.15702661000003,0.0716908648610115,21523,572,9,0.0003,207621
1.0946173667907715,208342,152.33,386.5274658203125,272.78271484375,-242.29948942,0.06997598707675934,21590,576,9,0.0003,208241
0.9254825115203857,208760,152.54,697.4658813476562,271.1444396972656,-244.97992979000003,0.07537242770195007,21637,580,9,0.0003,208659
-0.2993379831314087,209779,154.31,277.4862976074219,305.1190185546875,-262.28323108,0.08061791211366653,21744,584,9,0.0003,209678
-1.455721378326416,210436,150.82,186.90921020507812,310.8948974609375,-238.21015884,0.07984290271997452,21815,588,9,0.0003,210335
-0.20477764308452606,210850,149.55,477.81146240234375,263.70538330078125,-252.64974777,0.07856842130422592,21862,592,9,0.0003,210749
0.648065447807312,211524,148.61,439.345458984375,261.6011657714844,-246.56222843,0.08033788204193115,21934,596,9,0.0003,211423
-0.03199956566095352,212000,146.44,154.5696563720703,287.504150390625,-226.53381964,0.08121374994516373,21987,600,9,0.0003,211899
