train/critic_loss,train/ent_coef_loss,rollout/ep_len_mean,train/actor_loss,time/total_timesteps,rollout/ep_rew_mean,train/learning_rate,train/ent_coef,time/episodes,time/time_elapsed,train/n_updates,time/fps
415.9036865234375,-0.15045484900474548,193.33333333333334,77.90477752685547,11600,-332.11256643333326,0.0003,0.23443417251110077,60,1238,411399,9
301.72210693359375,0.45250317454338074,193.15625,64.86489868164062,12362,-385.69620664062495,0.0003,0.22200633585453033,64,1319,412161,9
379.6324462890625,-0.17974010109901428,194.7941176470588,143.06822204589844,13246,-407.3999654705882,0.0003,0.2220700979232788,68,1413,413045,9
500.7123718261719,0.18465010821819305,191.97222222222223,84.2061538696289,13822,-430.55453841666656,0.0003,0.22444161772727966,72,1476,413621,9
1166.907958984375,0.549007773399353,189.1578947368421,79.62042999267578,14376,-429.0196020394736,0.0003,0.23313619196414948,76,1536,414175,9
979.255615234375,-0.042215727269649506,185.5,108.27593231201172,14840,-403.1941827375,0.0003,0.24905458092689514,80,1588,414639,9
541.713623046875,-0.17974233627319336,182.29761904761904,108.47737884521484,15313,-402.2364493928571,0.0003,0.2554767429828644,84,1640,415112,9
775.2999877929688,0.3394806981086731,181.4431818181818,28.599369049072266,15967,-366.53875365909084,0.0003,0.2724974751472473,88,1711,415766,9
452.094970703125,-0.08010876178741455,182.22826086956522,98.54285430908203,16765,-383.53948861956513,0.0003,0.26841968297958374,92,1796,416564,9
528.7042846679688,-0.391149640083313,181.76041666666666,132.50559997558594,17449,-354.4610446770833,0.0003,0.27503880858421326,96,1869,417248,9
831.6906127929688,0.13739898800849915,178.73,54.237571716308594,17873,-303.97361860999996,0.0003,0.2805621922016144,100,1917,417672,9
457.49468994140625,0.11927052587270737,176.54,91.508056640625,18419,-303.22227351999993,0.0003,0.2833763062953949,104,1977,418218,9
482.7840881347656,0.14603856205940247,173.8,75.89312744140625,19065,-295.60427864,0.0003,0.27670609951019287,108,2047,418864,9
728.3844604492188,0.2143140435218811,166.16,28.999723434448242,19587,-304.75872641000007,0.0003,0.27304622530937195,112,2104,419386,9
347.07763671875,-0.02791992947459221,168.21,73.9457778930664,20196,-326.56036019000004,0.0003,0.26725855469703674,116,2170,419995,9
1178.267578125,-0.16208946704864502,169.62,115.68592834472656,20913,-314.01490902,0.0003,0.2657106816768646,120,2247,420712,9
521.627685546875,-0.2824054956436157,168.17,101.60202026367188,21536,-276.20869329,0.0003,0.26748791337013245,124,2314,421335,9
1426.8203125,0.1356523483991623,164.74,91.69680786132812,21998,-327.88474635000006,0.0003,0.27253708243370056,128,2366,421797,9
434.06988525390625,-0.1065070852637291,167.22,122.1082763671875,22778,-333.5009776300001,0.0003,0.26596638560295105,132,2449,422577,9
609.425048828125,-0.08626142144203186,159.77,68.6681137084961,23311,-264.56728844,0.0003,0.26281097531318665,136,2507,423110,9
418.7681884765625,0.15653300285339355,159.75,81.51531219482422,23900,-285.75019296000005,0.0003,0.2622818350791931,140,2572,423699,9
521.8544311523438,0.04180607944726944,160.67,119.21485900878906,24512,-286.71912626,0.0003,0.2568821609020233,144,2638,424311,9
763.8961181640625,-0.07965677976608276,158.67,94.93629455566406,25327,-255.24566898999998,0.0003,0.2540097236633301,148,2725,425126,9
471.17449951171875,0.15919455885887146,153.55,80.30919647216797,25764,-220.75421231999994,0.0003,0.26200392842292786,152,2774,425563,9
505.726318359375,-0.05388692021369934,156.19,68.21513366699219,26414,-193.42113200999995,0.0003,0.26684707403182983,156,2844,426213,9
459.26629638671875,0.36837583780288696,156.06,49.602210998535156,27206,-173.19318971,0.0003,0.26880303025245667,160,2928,427005,9
382.16131591796875,0.049176059663295746,153.74,89.3062515258789,27736,-126.87297683999999,0.0003,0.26372992992401123,164,2986,427535,9
480.7389831542969,-0.020833656191825867,149.9,66.88333892822266,28236,-95.84951913,0.0003,0.2593443691730499,168,3041,428035,9
438.2308654785156,0.24533633887767792,154.33,80.36900329589844,29255,-79.66797429000002,0.0003,0.2602185606956482,172,3149,429054,9
363.32867431640625,0.046972163021564484,155.76,90.50770568847656,29952,-70.16047156000002,0.0003,0.2652827799320221,176,3223,429751,9
424.41455078125,0.05984072387218475,160.23,104.4519271850586,30863,-105.68780030000003,0.0003,0.25660431385040283,180,3320,430662,9
330.9129333496094,-0.20217417180538177,163.86,146.64968872070312,31699,-119.18246405000002,0.0003,0.2497306764125824,184,3409,431498,9
872.5237426757812,0.3135944604873657,163.9,96.49849700927734,32357,-122.56417166000001,0.0003,0.24902063608169556,188,3480,432156,9
432.01470947265625,-0.16790683567523956,163.9,117.66680908203125,33155,-88.05873500000003,0.0003,0.2395576536655426,192,3565,432954,9
422.46759033203125,-0.12547683715820312,168.55,112.61703491210938,34304,-104.87349510000006,0.0003,0.23253554105758667,196,3685,434103,9
447.08782958984375,0.35220807790756226,168.27,77.64576721191406,34700,-136.50142495000003,0.0003,0.23103594779968262,200,3730,434499,9
266.0072021484375,0.1902017891407013,172.29,91.6573486328125,35648,-78.09172644,0.0003,0.22443902492523193,204,3830,435447,9
321.20391845703125,-0.13015435636043549,174.41,82.6407470703125,36506,-71.21464367999997,0.0003,0.2207758128643036,208,3921,436305,9
422.3628234863281,-0.25882792472839355,175.97,137.38726806640625,37184,-90.49527503999998,0.0003,0.22342978417873383,212,3994,436983,9
1464.36962890625,0.12375614792108536,175.26,61.68764877319336,37722,-68.33216862999998,0.0003,0.2273583710193634,216,4053,437521,9
344.5772705078125,-0.216947540640831,173.57,127.88523864746094,38270,-67.03377635999999,0.0003,0.23003318905830383,220,4113,438069,9
478.2237548828125,-0.2130548655986786,175.83,79.31021881103516,39119,-72.42788403999997,0.0003,0.2269793301820755,224,4203,438918,9
444.793212890625,0.20640268921852112,175.24,93.25177764892578,39522,-19.588639429999976,0.0003,0.22597266733646393,228,4249,439321,9
443.47412109375,0.015615388751029968,172.86,69.36244201660156,40064,1.0211379600000077,0.0003,0.22777879238128662,232,4308,439863,9
321.7723693847656,0.3432549238204956,174.79,69.82160949707031,40790,-38.53758429999999,0.0003,0.22680482268333435,236,4386,440589,9
291.861572265625,-0.10461688041687012,174.47,108.70703125,41347,-40.19465196999999,0.0003,0.22617079317569733,240,4447,441146,9
1274.97509765625,-0.1673504263162613,173.1,67.7753677368164,41822,-14.897678819999996,0.0003,0.22389601171016693,244,4499,441621,9
3621.095703125,-0.33611929416656494,168.11,107.33724975585938,42138,-2.5361635799999895,0.0003,0.22020258009433746,248,4536,441937,9
326.39373779296875,-0.4615744352340698,172.51,122.41275024414062,43015,-14.868679549999978,0.0003,0.22258971631526947,252,4629,442814,9
366.09906005859375,0.42326465249061584,171.45,70.25679016113281,43559,-33.88377307999999,0.0003,0.22644925117492676,256,4688,443358,9
301.380859375,0.24698424339294434,167.68,32.13079071044922,43974,-39.91506847999999,0.0003,0.2253655195236206,260,4735,443773,9
531.4501953125,0.10540714859962463,169.76,41.825477600097656,44712,-46.27171574999999,0.0003,0.22226856648921967,264,4814,444511,9
323.5771484375,0.33776968717575073,170.06,63.729942321777344,45242,-15.222371299999999,0.0003,0.22565585374832153,268,4873,445041,9
282.02996826171875,0.3935086131095886,164.89,80.84281158447266,45744,-17.571284320000004,0.0003,0.22473277151584625,272,4928,445543,9
279.71173095703125,-0.10530202090740204,167.85,70.12398529052734,46737,-31.954928050000003,0.0003,0.2156185507774353,276,5032,446536,9
3181.902587890625,0.3106946051120758,166.0,24.708789825439453,47463,9.328123589999997,0.0003,0.2107810080051422,280,5110,447262,9
247.46426391601562,-0.08671055734157562,163.82,62.658775329589844,48081,13.436179699999995,0.0003,0.21278728544712067,284,5177,447880,9
944.5936279296875,-0.3713318705558777,164.54,66.35687255859375,48811,-10.640468760000008,0.0003,0.21556252241134644,288,5256,448610,9
1605.381103515625,0.5625540018081665,161.98,44.25379943847656,49353,-20.615157180000015,0.0003,0.21230177581310272,292,5315,449152,9
374.552001953125,0.10155615210533142,156.97,97.34637451171875,50001,-23.46614256,0.0003,0.21691447496414185,296,5385,449800,9
267.0909729003906,-0.05494581535458565,156.61,50.3929443359375,50361,-26.619879070000003,0.0003,0.21432507038116455,300,5426,450160,9
472.4442443847656,-0.08933638036251068,153.28,69.6681900024414,50976,-49.97166213,0.0003,0.21031160652637482,304,5493,450775,9
317.19549560546875,-0.13651415705680847,150.35,78.46061706542969,51541,-77.58598508000001,0.0003,0.2108185887336731,308,5554,451340,9
433.667724609375,0.6528304219245911,151.3,57.75303649902344,52314,-27.61675463000001,0.0003,0.21064451336860657,312,5637,452113,9
325.7774963378906,-0.2839835286140442,151.79,123.18379974365234,52901,-15.491011830000005,0.0003,0.2091744840145111,316,5701,452700,9
464.98529052734375,0.371682733297348,150.45,32.63689422607422,53315,-26.336847560000013,0.0003,0.2031477689743042,320,5747,453114,9
357.6162414550781,-0.0020690634846687317,146.59,45.42604064941406,53778,-36.19634904999999,0.0003,0.20318585634231567,324,5799,453577,9
262.0636901855469,0.054862771183252335,149.39,108.85045623779297,54461,-60.191300349999985,0.0003,0.21320447325706482,328,5873,454260,9
329.35662841796875,-0.1432214081287384,149.28,35.46870803833008,54992,-94.60211696999998,0.0003,0.2137661874294281,332,5931,454791,9
307.40380859375,-0.05185134708881378,147.39,55.608917236328125,55529,-52.365386589999986,0.0003,0.21793274581432343,336,5990,455328,9
356.24951171875,0.27705782651901245,149.96,45.368927001953125,56343,-23.871484780000007,0.0003,0.21679215133190155,340,6076,456142,9
309.6703796386719,0.17494729161262512,149.43,35.88522720336914,56765,-41.43771793000002,0.0003,0.2129509299993515,344,6124,456564,9
644.5986328125,0.3556414842605591,153.11,43.07150650024414,57449,-50.68293168,0.0003,0.21368080377578735,348,6197,457248,9
272.9710693359375,0.029190436005592346,151.09,56.08628463745117,58124,-44.26615591000001,0.0003,0.21174927055835724,352,6270,457923,9
283.91046142578125,0.26660430431365967,153.9,51.2509765625,58949,-36.44370742999999,0.0003,0.2084970474243164,356,6357,458748,9
314.4878845214844,0.26430660486221313,155.52,6.06182861328125,59526,-2.975379479999975,0.0003,0.20766393840312958,360,6420,459325,9
382.98760986328125,-0.13379758596420288,154.74,89.51420593261719,60186,14.508806170000023,0.0003,0.2104618102312088,364,6491,459985,9
302.02978515625,-0.2081824243068695,155.94,92.0447998046875,60836,-5.493902779999988,0.0003,0.21250545978546143,368,6562,460635,9
492.87017822265625,-0.2159845530986786,156.4,73.94853973388672,61384,28.401936960000004,0.0003,0.2098482847213745,372,6622,461183,9
412.1493225097656,-0.1425234079360962,152.75,112.85498809814453,62012,60.82438651,0.0003,0.21144773066043854,376,6690,461811,9
214.91043090820312,-0.37507322430610657,150.84,116.05711364746094,62547,82.60179262,0.0003,0.2083437740802765,380,6748,462346,9
320.4058837890625,-0.20679274201393127,153.24,45.45466613769531,63405,96.38232728999998,0.0003,0.2121327668428421,384,6839,463204,9
434.8168640136719,0.22861933708190918,154.25,-15.720940589904785,64236,111.74073955999998,0.0003,0.21629184484481812,388,6928,464035,9
293.89337158203125,-0.23455442488193512,159.62,71.5836410522461,65315,104.24697181999996,0.0003,0.20781850814819336,392,7041,465114,9
211.39859008789062,-0.2345333993434906,160.99,68.015625,66100,100.46171536,0.0003,0.20562684535980225,396,7124,465899,9
414.847900390625,0.1389961838722229,166.16,46.05204772949219,66977,105.9381028,0.0003,0.20102281868457794,400,7217,466776,9
214.0489501953125,-0.20036566257476807,163.82,106.60592651367188,67358,127.84047500999998,0.0003,0.20365169644355774,404,7261,467157,9
354.19256591796875,-0.14803150296211243,163.25,51.74919891357422,67866,168.19987394,0.0003,0.20468440651893616,408,7317,467665,9
295.5273132324219,0.1348646879196167,162.17,-18.094486236572266,68531,187.06276708999994,0.0003,0.20022223889827728,412,7388,468330,9
345.28314208984375,-0.3472936451435089,163.68,77.39816284179688,69269,181.76531373999998,0.0003,0.2032839059829712,416,7468,469068,9
351.54888916015625,-0.17281140387058258,165.82,82.11376953125,69897,187.49048562000004,0.0003,0.20194347202777863,420,7536,469696,9
440.39117431640625,-0.08374335616827011,166.89,37.95079040527344,70467,186.14836174999996,0.0003,0.20092853903770447,424,7598,470266,9
383.600341796875,0.05223707854747772,168.12,83.66365051269531,71273,182.46841445,0.0003,0.20387893915176392,428,7684,471072,9
1266.081298828125,0.3269593417644501,170.16,30.479280471801758,72008,195.28772819999998,0.0003,0.20718711614608765,432,7762,471807,9
545.60302734375,-0.09159986674785614,169.04,47.9510498046875,72433,197.47995231000002,0.0003,0.2095530778169632,436,7810,472232,9
3522.8935546875,-0.45403221249580383,166.19,64.54788970947266,72962,156.83004251000003,0.0003,0.2043953686952591,440,7868,472761,9
275.3946533203125,-0.005715213716030121,169.54,68.8829116821289,73719,179.94416420999997,0.0003,0.20262765884399414,444,7949,473518,9
365.6780700683594,-0.09524747729301453,168.03,9.4592924118042,74252,146.62513558999999,0.0003,0.20111560821533203,448,8007,474051,9
425.27532958984375,-0.24738028645515442,168.28,44.972259521484375,74952,129.24762755,0.0003,0.19894945621490479,452,8082,474751,9
249.190673828125,0.09880769997835159,167.4,46.34746551513672,75689,135.57452139,0.0003,0.20140139758586884,456,8161,475488,9
313.9990234375,0.07564286887645721,167.97,74.57730102539062,76323,115.56999939,0.0003,0.20166803896427155,460,8230,476122,9
402.6943054199219,0.4777454137802124,165.59,63.41980743408203,76745,123.47832014,0.0003,0.2013334035873413,464,8277,476544,9
3053.84423828125,0.3352808952331543,165.51,4.386198997497559,77387,108.15405394,0.0003,0.20035713911056519,468,8347,477186,9
440.39776611328125,-0.23964256048202515,163.08,27.481386184692383,77692,113.84756272,0.0003,0.199662446975708,472,8383,477491,9
360.3875732421875,-0.11618622392416,161.24,46.252593994140625,78136,118.95416806999998,0.0003,0.20397543907165527,476,8432,477935,9
307.53216552734375,-0.09315510094165802,158.87,44.69680404663086,78434,107.91476793999996,0.0003,0.20156724750995636,480,8467,478233,9
274.88092041015625,0.19297859072685242,157.75,48.999732971191406,79180,128.5934458,0.0003,0.19698558747768402,484,8547,478979,9
342.17364501953125,-0.12830671668052673,157.83,63.01109313964844,80019,114.86832856000005,0.0003,0.19821269810199738,488,8636,479818,9
178.1009521484375,-0.324552983045578,152.69,94.96308898925781,80584,160.64446959,0.0003,0.2064877450466156,492,8698,480383,9
253.0347900390625,-0.2703496217727661,154.7,95.71903991699219,81570,151.97728429999998,0.0003,0.20507849752902985,496,8802,481369,9
347.869873046875,-0.03361070156097412,149.26,72.81819915771484,81903,164.19812474999998,0.0003,0.20451071858406067,500,8840,481702,9
408.89117431640625,0.05413845181465149,151.6,65.51234436035156,82518,176.37632610000003,0.0003,0.20689290761947632,504,8907,482317,9
281.5471496582031,-0.27682432532310486,152.65,68.64747619628906,83131,187.53175653999998,0.0003,0.20723795890808105,508,8973,482930,9
384.68731689453125,0.5094772577285767,152.72,21.267230987548828,83803,174.29535693999998,0.0003,0.2043997198343277,512,9046,483602,9
334.16595458984375,-0.2752201557159424,154.29,56.608543395996094,84698,173.1534721,0.0003,0.1988184154033661,516,9140,484497,9
339.814453125,-0.05816347524523735,152.66,67.01718139648438,85163,217.8894884,0.0003,0.1999991536140442,520,9192,484962,9
427.7344970703125,0.7496834993362427,152.82,34.90851974487305,85749,253.75786773000004,0.0003,0.20664936304092407,524,9256,485548,9
325.5172119140625,0.016164157539606094,158.02,52.47289276123047,87075,250.31161345000004,0.0003,0.20591579377651215,528,9394,486874,9
343.1234130859375,0.31664901971817017,158.26,57.00428771972656,87834,261.33641967000005,0.0003,0.20520323514938354,532,9475,487633,9
279.9350891113281,-0.014150220900774002,157.49,29.394115447998047,88182,260.55740079,0.0003,0.20579616725444794,536,9515,487981,9
476.8681335449219,0.16473440825939178,159.89,40.14039611816406,88951,288.0007936,0.0003,0.20070061087608337,540,9597,488750,9
364.0430908203125,-0.2424589842557907,157.93,84.09684753417969,89512,280.41168913,0.0003,0.2047848254442215,544,9658,489311,9
372.1521301269531,-0.1284712255001068,159.38,53.76604080200195,90190,311.47162400999997,0.0003,0.20866015553474426,548,9731,489989,9
232.01885986328125,-0.03075597435235977,158.74,68.5115966796875,90826,294.71526646000007,0.0003,0.20685836672782898,552,9800,490625,9
461.0616149902344,0.5234370231628418,157.36,9.603211402893066,91425,297.6669408700001,0.0003,0.20761330425739288,556,9865,491224,9
514.7203369140625,-0.07492098212242126,155.75,-12.317441940307617,91898,319.54368456,0.0003,0.2086784541606903,560,9917,491697,9
412.92242431640625,-0.055656060576438904,160.46,73.66996002197266,92791,290.57844044,0.0003,0.210264652967453,564,10012,492590,9
321.23321533203125,-0.2688121497631073,158.59,2.172366142272949,93246,313.28821117,0.0003,0.21023029088974,568,10062,493045,9
286.3068542480469,0.10038909316062927,168.68,40.33000183105469,94560,244.43224352999997,0.0003,0.2077934592962265,572,10199,494359,9
478.0796813964844,-0.43526458740234375,175.24,107.93162536621094,95660,170.18018672999995,0.0003,0.20572000741958618,576,10314,495459,9
462.4881591796875,-0.2951629161834717,177.16,74.9237289428711,96150,148.22172479,0.0003,0.2049686461687088,580,10368,495949,9
806.4346313476562,0.3707258999347687,177.46,51.94776916503906,96926,132.11517174,0.0003,0.2036445289850235,584,10451,496725,9
328.81390380859375,-0.25953903794288635,174.86,87.2515869140625,97505,173.59219962,0.0003,0.20137624442577362,588,10514,497304,9
618.2655029296875,0.22083565592765808,176.58,31.30896759033203,98242,141.86715566999996,0.0003,0.20170538127422333,592,10593,498041,9
382.5757751464844,0.01221425086259842,176.95,72.19552612304688,99265,143.57896185999996,0.0003,0.19989615678787231,596,10700,499064,9
250.00917053222656,-0.23659589886665344,181.18,126.83595275878906,100021,114.27942261999996,0.0003,0.20035895705223083,600,10781,499820,9
527.4095458984375,-0.048344314098358154,180.47,45.55357360839844,100565,82.36086143,0.0003,0.20148280262947083,604,10841,500364,9
363.2628479003906,0.03542562574148178,182.93,69.3782730102539,101424,39.24552649000003,0.0003,0.1943911910057068,608,10932,501223,9
475.4696350097656,-0.46619924902915955,188.07,132.55137634277344,102610,-12.77747992000002,0.0003,0.19962361454963684,612,11056,502409,9
430.6790466308594,0.21067148447036743,182.73,67.80445098876953,102971,1.8304777399999819,0.0003,0.19854198396205902,616,11097,502770,9
350.45672607421875,-0.049622997641563416,183.08,43.13062286376953,103471,-17.054775279999998,0.0003,0.20094454288482666,620,11152,503270,9
385.09405517578125,0.20559650659561157,182.72,59.019920349121094,104021,-67.51677199999999,0.0003,0.20252107083797455,624,11212,503820,9
280.35577392578125,-0.12116394937038422,175.41,88.1051025390625,104616,-41.711813340000006,0.0003,0.20412315428256989,628,11277,504415,9
1456.2476806640625,-0.18100211024284363,174.13,69.41122436523438,105247,-47.72210203,0.0003,0.20843462646007538,632,11345,505046,9
319.6708984375,-0.12006694823503494,173.83,79.77075958251953,105565,-79.55810288999999,0.0003,0.2116880863904953,636,11382,505364,9
280.66015625,-0.28673049807548523,172.39,49.83952713012695,106190,-60.15167747999997,0.0003,0.20871669054031372,640,11450,505989,9
416.75689697265625,0.38310912251472473,172.78,20.160755157470703,106790,-82.42102838,0.0003,0.20536307990550995,644,11515,506589,9
381.1846618652344,0.012157067656517029,171.77,33.636192321777344,107367,-79.56288827,0.0003,0.20848506689071655,648,11578,507166,9
346.7702941894531,-0.49930673837661743,171.23,91.78009033203125,107949,-59.75341353999999,0.0003,0.20867516100406647,652,11641,507748,9
342.3786315917969,0.12549859285354614,169.75,20.59766387939453,108400,-40.00636950999999,0.0003,0.20655150711536407,656,11691,508199,9
450.06591796875,0.12108314782381058,170.15,61.242549896240234,108913,-39.49554169,0.0003,0.2054489254951477,660,11748,508712,9
1694.8731689453125,0.27959203720092773,168.2,47.31828308105469,109611,-35.941349230000014,0.0003,0.20516787469387054,664,11823,509410,9
641.0868530273438,-0.012484952807426453,168.92,68.29743957519531,110138,-74.02057222000002,0.0003,0.20492322742938995,668,11881,509937,9
585.9954833984375,0.15063470602035522,166.0,57.3011474609375,111160,-47.68228312000001,0.0003,0.20369234681129456,672,11988,510959,9
366.53570556640625,-0.13593381643295288,161.57,33.77955627441406,111817,20.911399689999993,0.0003,0.20467625558376312,676,12059,511616,9
384.1365051269531,0.21622906625270844,162.67,37.82347106933594,112417,35.745831,0.0003,0.21077226102352142,680,12124,512216,9
451.715576171875,0.11499569565057755,161.76,47.478885650634766,113102,69.36537462,0.0003,0.2048645168542862,684,12198,512901,9
528.357421875,0.19093257188796997,169.35,41.926239013671875,114440,41.142625689999996,0.0003,0.2087196707725525,688,12336,514239,9
413.5334167480469,0.39194393157958984,168.18,-19.477542877197266,115060,68.31245107999995,0.0003,0.2079802006483078,692,12403,514859,9
344.73529052734375,0.44383150339126587,162.06,67.19602966308594,115471,87.31460869999997,0.0003,0.20671096444129944,696,12450,515270,9
439.8330078125,-0.21715833246707916,165.09,51.35920715332031,116530,97.40930619999997,0.0003,0.20754536986351013,700,12561,516329,9
420.83966064453125,0.18746645748615265,165.09,68.93736267089844,117074,116.68564264000001,0.0003,0.20312708616256714,704,12620,516873,9
288.8544921875,-0.10079307109117508,163.82,63.29563522338867,117806,156.23750918999997,0.0003,0.20813705027103424,708,12698,517605,9
406.4207763671875,0.4127231240272522,159.07,17.66306495666504,118517,221.97741514999998,0.0003,0.20623883605003357,712,12774,518316,9
668.9938354492188,0.22146663069725037,161.89,78.76681518554688,119160,212.61302134999997,0.0003,0.2114143669605255,716,12844,518959,9
474.32965087890625,0.29984426498413086,164.42,48.267127990722656,119913,205.87010155999997,0.0003,0.21353262662887573,720,12924,519712,9
397.49029541015625,0.18793132901191711,165.86,17.81602668762207,120607,234.31257588,0.0003,0.21015790104866028,724,12999,520406,9
299.9569396972656,-0.11724889278411865,167.75,130.94354248046875,121391,194.26617931999996,0.0003,0.2181318998336792,728,13082,521190,9
351.1332092285156,0.09520430117845535,171.41,43.70480728149414,122388,180.16077034000003,0.0003,0.21591736376285553,732,13187,522187,9
280.4823303222656,0.09303392469882965,177.57,54.657840728759766,123322,181.43864759,0.0003,0.21315424144268036,736,13285,523121,9
496.93902587890625,0.35143131017684937,185.75,51.464603424072266,124765,138.2026324,0.0003,0.21312235295772552,740,13435,524564,9
293.408447265625,-0.010217413306236267,187.49,43.273197174072266,125539,137.59015208,0.0003,0.21769127249717712,744,13518,525338,9
295.75726318359375,-0.16001513600349426,188.81,95.11353302001953,126248,152.88141757000002,0.0003,0.21619252860546112,748,13594,526047,9
1123.9510498046875,0.4191262722015381,193.13,62.798465728759766,127262,121.95918264000004,0.0003,0.2199273705482483,752,13700,527061,9
517.4974365234375,-0.10075773298740387,196.65,113.34468841552734,128065,72.86779977,0.0003,0.2154291868209839,756,13786,527864,9
401.6853942871094,-0.022194266319274902,195.48,42.41267395019531,128461,73.45411165,0.0003,0.21583664417266846,760,13831,528260,9
492.55914306640625,-0.02869083732366562,193.79,113.47742462158203,128990,114.07442412,0.0003,0.21211303770542145,764,13889,528789,9
640.468505859375,-0.11208955198526382,198.11,38.18999481201172,129949,132.5457761,0.0003,0.209575816988945,768,13989,529748,9
431.8746337890625,-0.08150804787874222,191.98,65.90579223632812,130358,172.27188119000002,0.0003,0.21120907366275787,772,14036,530157,9
500.0517883300781,0.3384433388710022,193.08,3.935853958129883,131125,169.13192154999996,0.0003,0.21296657621860504,776,14117,530924,9
513.1046752929688,-0.04190246760845184,192.4,86.8080062866211,131657,187.83190982,0.0003,0.21513444185256958,780,14176,531456,9
390.802001953125,0.11528697609901428,191.64,30.823333740234375,132266,155.81204061999995,0.0003,0.22205090522766113,784,14242,532065,9
851.5379638671875,0.46095797419548035,187.4,38.80324935913086,133180,172.94278506999999,0.0003,0.21825788915157318,788,14338,532979,9
847.8077392578125,0.2719872295856476,188.17,28.835927963256836,133877,154.27218634,0.0003,0.215545654296875,792,14413,533676,9
742.1170654296875,0.7325273752212524,196.14,17.711063385009766,135085,148.25065834999998,0.0003,0.2143690288066864,796,14539,534884,9
351.5758361816406,-0.24816104769706726,191.65,67.67298126220703,135695,175.966481,0.0003,0.21582332253456116,800,14605,535494,9
575.489990234375,-0.049101829528808594,197.2,53.795379638671875,136794,173.31946928000002,0.0003,0.2140902429819107,804,14720,536593,9
349.86785888671875,-0.4522700011730194,194.03,79.48686218261719,137209,166.53895676,0.0003,0.21152415871620178,808,14767,537008,9
547.628173828125,-0.10091479867696762,192.43,56.27777099609375,137760,153.26087225,0.0003,0.21014784276485443,812,14827,537559,9
340.05548095703125,-0.41641417145729065,190.34,68.26498413085938,138194,176.75049316000002,0.0003,0.2109052687883377,816,14876,537993,9
490.0330810546875,0.46068432927131653,192.69,56.482086181640625,139182,153.49539242,0.0003,0.20962826907634735,820,14980,538981,9
1021.5391235351562,0.5796055793762207,193.14,62.563934326171875,139921,169.20609779999998,0.0003,0.2048865705728531,824,15059,539720,9
338.25604248046875,0.06607136130332947,191.54,63.22605514526367,140545,170.90845331999998,0.0003,0.20870397984981537,828,15126,540344,9
555.22607421875,-0.15032608807086945,190.64,84.07608795166016,141452,172.70703346999994,0.0003,0.21246424317359924,832,15222,541251,9
519.884033203125,-0.1149800568819046,190.62,97.76587677001953,142384,188.06122876,0.0003,0.21164073050022125,836,15320,542183,9
652.9444580078125,0.47151538729667664,184.5,88.18197631835938,143215,186.66683007,0.0003,0.21555770933628082,840,15409,543014,9
379.81463623046875,-0.01797955483198166,184.77,100.25542449951172,144016,218.32751758000003,0.0003,0.21063286066055298,844,15494,543815,9
600.3050537109375,-0.003650970757007599,186.0,71.35989379882812,144848,195.14179595999997,0.0003,0.2078675925731659,848,15582,544647,9
618.6566162109375,0.2349894940853119,181.56,71.35397338867188,145418,259.02909966999994,0.0003,0.2057735174894333,852,15644,545217,9
361.1199035644531,-0.21138222515583038,181.15,69.47628784179688,146180,281.51107672,0.0003,0.20704081654548645,856,15726,545979,9
