train/n_updates,train/learning_rate,time/total_timesteps,train/actor_loss,train/ent_coef_loss,time/episodes,time/fps,time/time_elapsed,rollout/ep_len_mean,train/critic_loss,rollout/ep_rew_mean,train/ent_coef
422790,0.0003,23191,-147.185546875,0.008355269208550453,204,8,2584,107.18,1153.10205078125,598.1401535200001,0.6917413473129272
423165,0.0003,23566,-136.5010986328125,-0.08833877742290497,208,8,2626,106.31,1888.9534912109375,598.3402722200001,0.692772388458252
423690,0.0003,24091,-170.6256561279297,-0.04744943976402283,212,8,2684,107.1,1212.864501953125,597.8026858499999,0.6829016804695129
424108,0.0003,24509,-210.10475158691406,-0.06285977363586426,216,8,2731,107.9,2091.91162109375,613.94276616,0.6715311408042908
424435,0.0003,24836,-160.8256378173828,0.04382268711924553,220,8,2769,107.46,1079.782958984375,598.17814972,0.6701048016548157
425014,0.0003,25415,-120.64291381835938,-8.561089634895325e-05,224,8,2832,109.15,1322.27734375,609.55770441,0.6553570032119751
425703,0.0003,26104,-128.12393188476562,-0.11810268461704254,228,8,2906,112.34,1026.76953125,622.05028929,0.6561288237571716
426136,0.0003,26537,-125.09571838378906,-0.02514084428548813,232,8,2954,112.76,1414.10009765625,622.1147499900001,0.6423103213310242
426523,0.0003,26924,-142.71067810058594,0.008008971810340881,236,8,2998,110.19,1429.1328125,627.40336382,0.64052414894104
427138,0.0003,27539,-145.52789306640625,-0.03503026068210602,240,8,3065,112.3,942.882080078125,638.11260498,0.6361867785453796
427617,0.0003,28018,-188.90261840820312,0.047298580408096313,244,8,3118,113.58,1639.9208984375,665.9811450600001,0.622620165348053
428179,0.0003,28580,-159.33607482910156,-0.011819697916507721,248,8,3180,115.08,1064.27685546875,694.3018024099999,0.6279447078704834
428728,0.0003,29129,-179.6875,-0.05060944706201553,252,8,3240,116.66,1472.33251953125,720.3317318699999,0.6357907652854919
429204,0.0003,29605,-164.20848083496094,0.11637910455465317,256,8,3293,116.58,1622.494140625,720.8926465700001,0.6282168030738831
429709,0.0003,30110,-128.99337768554688,0.045269496738910675,260,8,3348,117.37,1235.2738037109375,719.8483686399999,0.6335721015930176
430135,0.0003,30536,-163.05172729492188,0.1743934452533722,264,8,3396,117.72,1588.59130859375,689.0090394500002,0.6349160075187683
430473,0.0003,30874,-152.0338897705078,0.056463487446308136,268,8,3435,117.18,1136.624755859375,705.0179322600001,0.6497037410736084
430949,0.0003,31350,-109.40351104736328,-0.11039451509714127,272,8,3487,118.19,1610.4912109375,686.2457337699998,0.6417580842971802
431453,0.0003,31854,-172.27587890625,-0.03426235914230347,276,8,3543,118.93,1596.041015625,700.10455278,0.635836660861969
431888,0.0003,32289,-136.26490783691406,-0.017037905752658844,280,8,3592,119.27,1485.7381591796875,683.4777915799999,0.6425185203552246
432336,0.0003,32737,-166.89935302734375,0.01636173576116562,284,8,3641,119.76,1118.743896484375,712.2031632500001,0.6398759484291077
432720,0.0003,33121,-126.99833679199219,-0.007173452526330948,288,8,3685,118.94,1111.805908203125,713.0243639000001,0.6374659538269043
433115,0.0003,33516,-171.06732177734375,0.04917963221669197,292,8,3730,118.23,1016.359375,714.7467364700002,0.6356346011161804
433511,0.0003,33912,-124.2305908203125,-0.004120072815567255,296,8,3775,116.03,832.914306640625,719.8152044799998,0.6344007253646851
433924,0.0003,34325,-188.35800170898438,-0.008938737213611603,300,8,3821,115.46,2974.763671875,719.7289033299999,0.6251102685928345
434412,0.0003,34813,-167.510986328125,-0.05843231454491615,304,8,3875,116.22,1013.4490966796875,702.7237207300001,0.6121800541877747
434888,0.0003,35289,-145.94122314453125,-0.10222573578357697,308,8,3928,117.23,813.671142578125,700.9880180599998,0.6135278344154358
435355,0.0003,35756,-193.26751708984375,0.020975638180971146,312,8,3980,116.65,1175.119873046875,702.7779013300001,0.6185420155525208
435842,0.0003,36243,-162.89767456054688,-0.07165001332759857,316,8,4034,117.34,980.54443359375,716.7452298700002,0.6144075989723206
436253,0.0003,36654,-174.409912109375,0.08483336120843887,320,8,4080,118.18,1592.505859375,731.38269744,0.6033180952072144
436728,0.0003,37129,-141.27947998046875,0.0007360689342021942,324,8,4133,117.14,1470.9951171875,733.67330923,0.6017923951148987
437327,0.0003,37728,-118.43318176269531,0.03711302578449249,328,8,4198,116.24,1280.146240234375,732.56789123,0.6046711206436157
437742,0.0003,38143,-191.16110229492188,0.18307150900363922,332,8,4245,116.06,1531.62939453125,718.05371252,0.59979248046875
438161,0.0003,38562,-172.47149658203125,-0.14115458726882935,336,8,4292,116.38,957.99365234375,718.4029644000001,0.5797203779220581
438616,0.0003,39017,-131.73828125,0.12081023305654526,340,8,4342,114.78,1473.15673828125,721.2244533199998,0.5848961472511292
439032,0.0003,39433,-231.75332641601562,-0.13837483525276184,344,8,4389,114.15,1306.969970703125,705.3579993499999,0.5868596434593201
439530,0.0003,39931,-137.22877502441406,-0.037366218864917755,348,8,4444,113.51,1633.2474365234375,708.4461313399999,0.5788953304290771
439908,0.0003,40309,-182.3290252685547,-0.06348129361867905,352,8,4487,111.8,910.26123046875,711.30586676,0.5852285027503967
440404,0.0003,40805,-189.89874267578125,0.004274830222129822,356,8,4542,112.0,1519.8955078125,710.3240426799999,0.5870452523231506
440819,0.0003,41220,-124.63888549804688,-0.06371012330055237,360,8,4589,111.1,838.212890625,711.1241657,0.578852117061615
441135,0.0003,41536,-180.2962646484375,0.047490380704402924,364,8,4626,110.0,1167.5400390625,727.80948601,0.5664480328559875
441487,0.0003,41888,-214.56048583984375,-0.14379346370697021,368,8,4666,110.14,1001.1341552734375,712.51724965,0.5698323249816895
441932,0.0003,42333,-229.02578735351562,0.07942858338356018,372,8,4716,109.83,1173.821044921875,728.9878792100001,0.580903947353363
442424,0.0003,42825,-155.01101684570312,-0.1306914985179901,376,8,4770,109.71,920.899658203125,714.72932561,0.5727951526641846
442877,0.0003,43278,-162.24522399902344,-0.04917505383491516,380,8,4821,109.89,852.9521484375,730.51169833,0.5620791912078857
443359,0.0003,43760,-235.89376831054688,0.10135561227798462,384,8,4874,110.23,1358.3505859375,714.1231028399999,0.5516865849494934
443769,0.0003,44170,-197.3418731689453,0.09067074209451675,388,8,4920,110.49,1453.912353515625,714.0463127000002,0.5458492040634155
444188,0.0003,44589,-205.98114013671875,0.043761465698480606,392,8,4967,110.73,1491.967041015625,696.94555644,0.5467929840087891
444637,0.0003,45038,-167.98184204101562,0.08873096853494644,396,8,5018,111.26,783.1474609375,679.3998391199999,0.550777018070221
445079,0.0003,45480,-170.81906127929688,0.07119479030370712,400,8,5067,111.55,1729.9197998046875,649.4183438800001,0.545244038105011
445535,0.0003,45936,-176.66407775878906,-0.17745815217494965,404,8,5118,111.23,1022.5108642578125,665.99450904,0.5535173416137695
445983,0.0003,46384,-152.82241821289062,-0.017649687826633453,408,8,5168,110.95,1343.468994140625,667.1495195699999,0.5428625345230103
446325,0.0003,46726,-157.9044647216797,0.03230629116296768,412,8,5207,109.7,1236.3837890625,637.8786817999999,0.5376912355422974
446925,0.0003,47326,-170.69432067871094,0.0389074981212616,416,8,5272,110.83,1070.646240234375,650.9756077000001,0.5494867563247681
447307,0.0003,47708,-191.74966430664062,-0.10415634512901306,420,8,5316,110.54,893.9756469726562,635.30583859,0.5395688414573669
447655,0.0003,48056,-198.28660583496094,0.04060457646846771,424,8,5356,109.27,1494.947509765625,606.6386556799999,0.5317352414131165
448030,0.0003,48431,-176.38302612304688,0.028653040528297424,428,8,5399,107.03,1175.5224609375,626.15590349,0.543204665184021
448422,0.0003,48823,-203.57644653320312,0.04784071817994118,432,8,5443,106.8,1052.6251220703125,625.81514106,0.5423005819320679
448853,0.0003,49254,-181.48687744140625,0.07202447205781937,436,8,5491,106.92,1626.9969482421875,640.94506003,0.5408827662467957
449259,0.0003,49660,-181.7913818359375,-0.08333553373813629,440,8,5537,106.43,918.2237548828125,625.9151507700001,0.5478193163871765
449762,0.0003,50163,-158.20626831054688,0.06680929660797119,444,8,5593,107.3,1526.4554443359375,625.5742462599999,0.5332122445106506
450243,0.0003,50644,-189.62286376953125,-0.05049755424261093,448,8,5646,107.13,1115.250244140625,608.25575121,0.5384571552276611
450625,0.0003,51026,-151.76235961914062,-0.07606501132249832,452,8,5689,107.17,934.5608520507812,593.7975898499999,0.5502630472183228
450996,0.0003,51397,-150.8926239013672,-0.13068382441997528,456,8,5732,105.92,2663.6875,580.3354266199999,0.5449864268302917
451542,0.0003,51943,-161.47071838378906,0.05690255016088486,460,8,5792,107.23,1666.34912109375,563.5926013999999,0.5399757623672485
451949,0.0003,52350,-127.1311264038086,-0.03524445742368698,464,8,5838,108.14,1092.984130859375,562.4004189399999,0.5423372983932495
452338,0.0003,52739,-161.24331665039062,0.0934884324669838,468,8,5882,108.51,1553.5421142578125,578.1119101699999,0.549157977104187
452729,0.0003,53130,-171.28598022460938,-0.10217548906803131,472,8,5926,107.97,1551.793212890625,579.5126187000001,0.537889301776886
453183,0.0003,53584,-162.3140106201172,-0.023906715214252472,476,8,5977,107.59,1144.143798828125,595.8939484199999,0.5318215489387512
453590,0.0003,53991,-188.8167724609375,-0.12147292494773865,480,8,6023,107.13,1148.3226318359375,581.15238519,0.5314206480979919
453999,0.0003,54400,-176.2090301513672,-0.20872542262077332,484,8,6069,106.4,1270.310546875,598.2324808799999,0.5268118381500244
454441,0.0003,54842,-215.04705810546875,0.023434091359376907,488,8,6118,106.72,1176.083740234375,582.8285030599999,0.5328077077865601
455025,0.0003,55426,-152.06210327148438,-0.09035119414329529,492,8,6182,108.37,1167.8631591796875,596.14472238,0.5358482599258423
455465,0.0003,55866,-183.93019104003906,0.1425076425075531,496,8,6231,108.28,3327.77978515625,612.65125915,0.5529624223709106
455900,0.0003,56301,-190.8585205078125,0.00694688968360424,500,8,6280,108.21,1324.26171875,642.5328592999999,0.5513917803764343
456501,0.0003,56902,-215.50314331054688,0.0640992671251297,504,8,6345,109.66,1551.333984375,639.88957978,0.5442861914634705
456799,0.0003,57200,-192.25772094726562,-0.006347872316837311,508,8,6380,108.16,1378.1435546875,640.6788350399999,0.5469295978546143
457347,0.0003,57748,-171.36474609375,0.020366322249174118,512,8,6440,110.22,1399.18994140625,668.32230866,0.5504269003868103
457858,0.0003,58259,-175.17782592773438,0.1859394907951355,516,8,6496,109.33,1208.8878173828125,652.9131040199999,0.5456392168998718
458219,0.0003,58620,-218.78952026367188,0.09953313320875168,520,8,6537,109.12,1031.307861328125,669.2009301599999,0.552088737487793
458716,0.0003,59117,-194.64979553222656,0.01725691929459572,524,8,6592,110.61,1957.395751953125,667.3436862399998,0.5507898330688477
459095,0.0003,59496,-140.28094482421875,-0.12708604335784912,528,8,6635,110.65,1161.540283203125,667.2646577499999,0.5368202328681946
459499,0.0003,59900,-192.19952392578125,0.06489922106266022,532,8,6681,110.77,1933.8970947265625,681.8373306300001,0.5417910218238831
459881,0.0003,60282,-189.1862335205078,0.1520429253578186,536,8,6724,110.28,1539.85888671875,682.60455503,0.5275837182998657
460266,0.0003,60667,-218.5518798828125,-0.1855429857969284,540,8,6768,110.07,1472.6790771484375,699.77211987,0.5433266162872314
460720,0.0003,61121,-134.98556518554688,-0.0741361528635025,544,8,6818,109.58,1334.256591796875,701.4191376,0.5404149293899536
461109,0.0003,61510,-170.02182006835938,0.07253767549991608,548,8,6863,108.66,1637.5242919921875,719.05854973,0.5402980446815491
461666,0.0003,62067,-208.4979705810547,0.13192883133888245,552,8,6923,110.41,2781.710693359375,730.8168009999999,0.5430716276168823
462178,0.0003,62579,-163.75857543945312,0.048568159341812134,556,8,6980,111.82,905.2083740234375,744.08007679,0.5500680804252625
462615,0.0003,63016,-188.03448486328125,0.16256237030029297,560,8,7029,110.73,1666.885009765625,761.1986531499999,0.5370125770568848
463106,0.0003,63507,-219.09523010253906,0.18746966123580933,564,8,7083,111.57,960.1940307617188,775.33874166,0.526941180229187
463523,0.0003,63924,-179.51449584960938,0.06298002600669861,568,8,7130,111.85,2159.131591796875,774.04841375,0.5213162302970886
464110,0.0003,64511,-157.06515502929688,-0.10392510145902634,572,8,7194,113.81,1223.827880859375,785.39355955,0.5284429788589478
464521,0.0003,64922,-269.8359375,-0.14874902367591858,576,8,7240,113.38,1048.420166015625,785.7309464399998,0.5311144590377808
465015,0.0003,65416,-200.26031494140625,0.11627298593521118,580,8,7295,114.25,1227.94189453125,799.08067658,0.5449556112289429
465423,0.0003,65824,-179.52273559570312,-0.13926678895950317,584,8,7341,114.24,1303.5709228515625,782.91280363,0.5311341285705566
465900,0.0003,66301,-207.37521362304688,0.16215303540229797,588,8,7394,114.59,1310.3797607421875,797.8446548900001,0.5205388069152832
466335,0.0003,66736,-123.49504852294922,0.025238968431949615,592,8,7443,113.1,1018.8016967773438,800.47745166,0.533098578453064
466825,0.0003,67226,-141.00875854492188,-0.23843643069267273,596,8,7497,113.6,1011.0485229492188,798.9449136100001,0.5408768653869629
467305,0.0003,67706,-192.81150817871094,0.06984934210777283,600,8,7550,114.05,978.341064453125,798.8004511999998,0.5218833684921265
467911,0.0003,68312,-230.295654296875,0.08174183964729309,604,8,7616,114.1,1119.679443359375,798.50710796,0.5177156925201416
468360,0.0003,68761,-221.05162048339844,0.09190915524959564,608,8,7666,115.61,1091.621826171875,781.7510550200002,0.5003276467323303
468847,0.0003,69248,-172.89952087402344,-0.13249337673187256,612,8,7720,115.0,1027.15771484375,782.4587359000001,0.5102347731590271
469219,0.0003,69620,-200.56607055664062,-0.07842189073562622,616,8,7762,113.61,1436.387451171875,770.10306634,0.5170788168907166
469617,0.0003,70018,-177.65328979492188,-0.004543285816907883,620,8,7807,113.98,1637.9322509765625,755.06439794,0.5190517902374268
469959,0.0003,70360,-166.01934814453125,0.0474872849881649,624,8,7846,112.43,2051.24853515625,787.1434806199999,0.5109672546386719
470326,0.0003,70727,-207.77163696289062,-0.010190537199378014,628,8,7888,112.31,1890.709716796875,787.5700938400001,0.5154358744621277
470799,0.0003,71200,-206.5128173828125,0.13631212711334229,632,8,7941,113.0,1077.84521484375,787.73871132,0.525648295879364
471237,0.0003,71638,-184.4324951171875,-0.034249965101480484,636,8,7990,113.56,2392.029052734375,771.2457469200001,0.5205757021903992
471733,0.0003,72134,-163.8644256591797,0.15373805165290833,640,8,8045,114.67,1243.54833984375,754.0004568100001,0.5097873210906982
472281,0.0003,72682,-169.945068359375,-0.07809385657310486,644,8,8104,115.61,1118.851318359375,767.1112019300001,0.5062164068222046
472702,0.0003,73103,-184.26593017578125,0.02817690372467041,648,8,8152,115.93,1070.8935546875,767.1157956599999,0.5019964575767517
473085,0.0003,73486,-144.77032470703125,-0.11147851496934891,652,8,8195,114.19,1365.39990234375,770.14055335,0.5256656408309937
473582,0.0003,73983,-190.36956787109375,-0.10368628799915314,656,8,8250,114.04,926.8721923828125,769.42388993,0.5160737633705139
474145,0.0003,74546,-176.4384307861328,-0.11276902258396149,660,8,8312,115.3,1239.0828857421875,767.33973303,0.50818932056427
474593,0.0003,74994,-183.3189697265625,-0.07972987741231918,664,8,8362,114.87,1488.17529296875,768.0413097900002,0.49029016494750977
475013,0.0003,75414,-209.80206298828125,0.2200918048620224,668,8,8409,114.9,1083.6376953125,768.6680047500001,0.4824414849281311
475414,0.0003,75815,-204.4129638671875,0.22008803486824036,672,8,8454,113.04,639.6339111328125,772.7849417599998,0.4976843297481537
475888,0.0003,76289,-214.853271484375,-0.08996487408876419,676,8,8507,113.67,1821.733154296875,771.4426418800001,0.5053285956382751
476403,0.0003,76804,-192.6241455078125,-0.06616320461034775,680,8,8563,113.88,984.2564697265625,755.9991346300001,0.505355954170227
476703,0.0003,77104,-209.60134887695312,0.09661708772182465,684,8,8599,112.8,1202.34326171875,758.1767112999999,0.502929151058197
477079,0.0003,77480,-209.6596221923828,-0.036187656223773956,688,8,8641,111.79,1106.8150634765625,743.84031592,0.4899437725543976
477572,0.0003,77973,-199.12918090820312,-0.22683647274971008,692,8,8696,112.37,832.008544921875,741.9519763100001,0.4956948757171631
478062,0.0003,78463,-184.13723754882812,0.025412648916244507,696,8,8750,112.37,1037.771728515625,742.1203594,0.4888167977333069
478467,0.0003,78868,-215.40188598632812,0.14321786165237427,700,8,8796,111.62,2131.444091796875,743.29100456,0.4980542063713074
478878,0.0003,79279,-149.46636962890625,-0.15586745738983154,704,8,8842,109.67,934.141845703125,731.21812671,0.490997850894928
479385,0.0003,79786,-218.97891235351562,-0.07968731224536896,708,8,8898,110.25,1194.647216796875,746.3309793200001,0.4982247054576874
480064,0.0003,80465,-208.58526611328125,-0.1189553439617157,712,8,8971,112.17,733.9521484375,742.87070536,0.49347665905952454
480558,0.0003,80959,-205.72988891601562,-0.18244680762290955,716,8,9026,113.39,902.5393676757812,771.03259423,0.49600696563720703
480938,0.0003,81339,-214.5050506591797,-0.0914648026227951,720,8,9069,113.21,2716.127685546875,770.915864,0.4981299340724945
481556,0.0003,81957,-132.81983947753906,-0.009420998394489288,724,8,9136,115.97,1184.56005859375,767.45788216,0.5013450384140015
482127,0.0003,82528,-212.95889282226562,0.00957048311829567,728,8,9198,118.01,1567.8221435546875,764.7600795399999,0.49153611063957214
482576,0.0003,82977,-224.04820251464844,-0.02197542041540146,732,8,9248,117.77,1419.2689208984375,764.9682879099997,0.4951390326023102
483046,0.0003,83447,-202.7758331298828,0.138861745595932,736,8,9300,118.09,1057.951904296875,764.0728737,0.5026606917381287
483485,0.0003,83886,-202.9840087890625,-0.0278666689991951,740,8,9349,117.52,808.0703125,779.95007549,0.4822482466697693
483863,0.0003,84264,-219.78329467773438,0.027450047433376312,744,8,9392,115.82,1011.2405395507812,784.13353052,0.48710280656814575
484348,0.0003,84749,-174.903564453125,-0.09531505405902863,748,8,9446,116.46,874.3712768554688,781.96460345,0.487173467874527
484814,0.0003,85215,-209.25411987304688,-0.043685898184776306,752,8,9498,117.29,1232.411376953125,766.8611198799999,0.510918378829956
485211,0.0003,85612,-195.96328735351562,-0.015585608780384064,756,8,9543,116.29,1072.3758544921875,753.33070739,0.5077666640281677
485629,0.0003,86030,-200.93765258789062,-0.04082142561674118,760,8,9590,114.84,1358.2967529296875,740.37922524,0.49017778038978577
486136,0.0003,86537,-198.92344665527344,-0.03580313175916672,764,8,9646,115.43,684.704833984375,739.2332288399999,0.47731608152389526
486627,0.0003,87028,-187.11474609375,-0.0956641212105751,768,8,9700,116.14,776.6156005859375,737.7058098100001,0.49075910449028015
487054,0.0003,87455,-195.97979736328125,-0.17134837806224823,772,8,9748,116.4,829.4697265625,736.9867821700001,0.4909757077693939
487443,0.0003,87844,-195.30630493164062,-0.2205982804298401,776,8,9792,115.55,1269.468505859375,724.4791422200001,0.5095045566558838
487849,0.0003,88250,-195.69253540039062,-0.050355181097984314,780,8,9838,114.46,1361.996337890625,727.6246188499999,0.5092256665229797
488283,0.0003,88684,-187.38491821289062,-0.05907094106078148,784,8,9886,115.8,1261.0,709.8843905099999,0.493745893239975
488693,0.0003,89094,-234.99403381347656,0.051827915012836456,788,8,9933,116.14,1330.330810546875,724.6370758200001,0.4816942512989044
489088,0.0003,89489,-206.34295654296875,-0.09209723770618439,792,8,9977,115.16,1291.3331298828125,711.7414213200001,0.48823514580726624
489525,0.0003,89926,-240.4022674560547,0.07736846059560776,796,8,10026,114.63,1171.10400390625,712.9009955399998,0.47613975405693054
490009,0.0003,90410,-186.96774291992188,0.15450674295425415,800,8,10080,115.42,1304.434326171875,711.94590784,0.4854089617729187
490494,0.0003,90895,-218.40814208984375,0.17676803469657898,804,8,10134,116.16,1266.425048828125,726.85473199,0.4817779064178467
490883,0.0003,91284,-199.43299865722656,-0.13829916715621948,808,8,10178,114.98,1020.84765625,726.6653575500001,0.49782794713974
491313,0.0003,91714,-229.10728454589844,-0.06399853527545929,812,8,10226,112.49,1011.795166015625,730.7526907899997,0.4923955798149109
491713,0.0003,92114,-214.89015197753906,0.14042916893959045,816,8,10271,111.55,1271.6773681640625,733.28649084,0.49259456992149353
492149,0.0003,92550,-207.33709716796875,-0.07460210472345352,820,8,10320,112.11,986.3671264648438,747.1269370199999,0.4981924891471863
492544,0.0003,92945,-213.1497802734375,0.0007756352424621582,824,8,10365,109.88,1939.192138671875,735.33981679,0.4825955331325531
493025,0.0003,93426,-234.21949768066406,0.050586678087711334,828,8,10418,108.98,1274.0675048828125,721.0549359199998,0.4743855893611908
493414,0.0003,93815,-207.97933959960938,0.03595718368887901,832,8,10462,108.38,1314.853759765625,721.5372935499997,0.4789898693561554
493780,0.0003,94181,-235.2556915283203,0.17790696024894714,836,8,10504,107.34,3318.446044921875,723.9832642600002,0.49628159403800964
494178,0.0003,94579,-213.95657348632812,0.27622729539871216,840,8,10549,106.93,861.5645751953125,725.4069053000001,0.4921570420265198
494594,0.0003,94995,-205.76278686523438,0.019172126427292824,844,8,10595,107.31,1253.4534912109375,724.3666919500001,0.493229478597641
494985,0.0003,95386,-222.5467987060547,0.10905390977859497,848,8,10640,106.37,1016.7742919921875,726.0664370899999,0.49745458364486694
495408,0.0003,95809,-266.17132568359375,-0.05290635675191879,852,8,10687,105.94,1449.276123046875,740.7025483400002,0.4964132010936737
495823,0.0003,96224,-216.55743408203125,0.022491812705993652,856,8,10734,106.12,1099.350341796875,755.7062043799998,0.49313780665397644
496412,0.0003,96813,-205.52569580078125,-0.12634313106536865,860,8,10798,107.83,896.259521484375,767.9619662200001,0.48768240213394165
496829,0.0003,97230,-193.78753662109375,0.05014602839946747,864,8,10845,106.93,1705.66552734375,769.3588575299999,0.48639339208602905
497300,0.0003,97701,-221.62928771972656,0.31541526317596436,868,8,10897,106.73,1070.5439453125,769.2925144300002,0.46787381172180176
497617,0.0003,98018,-195.8665008544922,-0.2671360373497009,872,8,10934,105.63,1044.4384765625,770.6985474100001,0.4715785086154938
498071,0.0003,98472,-218.06112670898438,-0.1342967301607132,876,8,10985,106.28,854.0718383789062,783.4816762100002,0.47340139746665955
498417,0.0003,98818,-235.422607421875,0.21979106962680817,880,8,11024,105.68,964.098876953125,798.1482621799998,0.48633140325546265
498875,0.0003,99276,-200.65382385253906,-0.13287775218486786,884,8,11076,105.92,1085.4464111328125,815.19990035,0.49509724974632263
499236,0.0003,99637,-218.68209838867188,0.06381560117006302,888,8,11117,105.43,964.735595703125,816.1523087400002,0.4871073365211487
499668,0.0003,100069,-222.2720947265625,-0.0810435563325882,892,8,11165,105.8,1477.009521484375,815.10164609,0.4711405634880066
500056,0.0003,100457,-206.8369140625,0.04129672423005104,896,8,11209,105.31,1216.596923828125,815.6430381900001,0.46229416131973267
500347,0.0003,100748,-211.8966064453125,0.18284441530704498,900,8,11244,103.38,1228.117919921875,801.8256877000001,0.46487465500831604
500794,0.0003,101195,-212.45254516601562,-0.02001548558473587,904,8,11294,103.0,838.3704833984375,802.13709713,0.44635140895843506
501303,0.0003,101704,-255.1450653076172,0.10314041376113892,908,8,11350,104.2,1313.5654296875,801.6884176899999,0.4618769884109497
501737,0.0003,102138,-238.77276611328125,-0.10585366934537888,912,8,11398,104.24,994.211181640625,801.45043629,0.46271947026252747
502160,0.0003,102561,-210.47018432617188,-0.12671992182731628,916,8,11446,104.47,944.2588500976562,801.22494339,0.4655055105686188
502473,0.0003,102874,-219.36837768554688,0.1479586511850357,920,8,11482,103.24,942.152099609375,803.60723678,0.4803425371646881
502905,0.0003,103306,-212.8699951171875,-0.11830701678991318,924,8,11531,103.61,1038.6500244140625,787.4746002500001,0.47274646162986755
503422,0.0003,103823,-208.850830078125,-0.26797837018966675,928,8,11588,103.97,1572.5509033203125,801.210571,0.46649137139320374
503778,0.0003,104179,-226.88619995117188,-0.012843552976846695,932,8,11629,103.64,1464.5540771484375,801.7474661,0.47043949365615845
504277,0.0003,104678,-211.7901153564453,-0.10907170921564102,936,8,11684,104.97,1366.0595703125,815.17529098,0.4534633159637451
504625,0.0003,105026,-240.98516845703125,-0.0722174197435379,940,8,11724,104.47,1030.2327880859375,785.70700264,0.45618128776550293
504998,0.0003,105399,-236.83926391601562,0.03012615628540516,944,8,11766,104.04,950.9716186523438,785.78402891,0.474296897649765
505387,0.0003,105788,-249.38418579101562,0.012331128120422363,948,8,11810,104.02,1364.917236328125,785.68263458,0.4825938642024994
505819,0.0003,106220,-254.8865509033203,-0.14816293120384216,952,8,11859,104.11,4134.9443359375,785.35831799,0.47519367933273315
506251,0.0003,106652,-219.07861328125,-0.004935568198561668,956,8,11907,104.28,1156.19482421875,784.9664600600003,0.48129406571388245
506767,0.0003,107168,-192.72744750976562,0.0073247551918029785,960,8,11964,103.55,1012.7413330078125,786.98632467,0.4776332676410675
507165,0.0003,107566,-239.43411254882812,0.06226043403148651,964,8,12009,103.36,995.71826171875,786.67473423,0.46296384930610657
507586,0.0003,107987,-202.0582275390625,0.046848103404045105,968,8,12056,102.86,1195.26171875,787.9852006400001,0.4654077887535095
508106,0.0003,108507,-207.91244506835938,-0.2802104949951172,972,8,12113,104.89,1539.959716796875,785.5591089,0.4580460488796234
508587,0.0003,108988,-211.2412109375,-0.11057484149932861,976,8,12167,105.16,904.8189086914062,785.2262041100001,0.4447977542877197
509040,0.0003,109441,-189.8238525390625,0.004081869497895241,980,8,12217,106.23,765.1544799804688,783.0607600200002,0.4654982089996338
509424,0.0003,109825,-192.96054077148438,0.09116024523973465,984,8,12261,105.49,877.9125366210938,798.3265134499998,0.47528284788131714
509905,0.0003,110306,-200.17697143554688,-0.012754874303936958,988,8,12314,106.69,1079.82177734375,796.9788101299999,0.4681439995765686
510272,0.0003,110673,-233.39669799804688,-0.22753211855888367,992,8,12356,106.04,729.28857421875,783.63742399,0.4690929651260376
510742,0.0003,111143,-184.15890502929688,0.10632003098726273,996,8,12408,106.86,831.6170043945312,782.3026501900001,0.4626169204711914
511103,0.0003,111504,-221.71554565429688,0.026221277192234993,1000,8,12449,107.56,941.0010986328125,797.3945344600002,0.45642611384391785
511592,0.0003,111993,-204.60255432128906,-0.13413256406784058,1004,8,12504,107.98,1295.029052734375,795.93487361,0.4613633453845978
512072,0.0003,112473,-225.6046142578125,-0.21555174887180328,1008,8,12557,107.69,1775.4443359375,795.39926751,0.4683058559894562
512573,0.0003,112974,-251.92347717285156,0.06156295910477638,1012,8,12612,108.36,1271.442138671875,794.25757223,0.4683871865272522
513004,0.0003,113405,-225.55224609375,-0.053162191063165665,1016,8,12660,108.44,1003.7999267578125,793.5077721100001,0.4687604010105133
513499,0.0003,113900,-199.953125,0.1020163968205452,1020,8,12715,110.26,922.9820556640625,790.3982931700001,0.44358202815055847
513924,0.0003,114325,-203.69390869140625,-0.05575081706047058,1024,8,12762,110.19,1152.017578125,821.0841216900001,0.4431079924106598
514287,0.0003,114688,-233.9478759765625,0.10945858061313629,1028,8,12804,108.65,1143.554443359375,809.1297422199999,0.4424840211868286
514789,0.0003,115190,-229.25294494628906,-0.2076096534729004,1032,8,12859,110.11,733.12158203125,805.44711503,0.44723236560821533
515205,0.0003,115606,-214.37872314453125,-0.18564960360527039,1036,8,12906,109.28,1214.1199951171875,790.86996321,0.46359163522720337
515554,0.0003,115955,-205.77198791503906,0.11378580331802368,1040,8,12946,109.29,844.1767578125,805.41360136,0.4422130882740021
515898,0.0003,116299,-265.92987060546875,-0.33854782581329346,1044,8,12986,109.0,1800.86279296875,805.3919760699999,0.4354263246059418
516312,0.0003,116713,-228.43536376953125,-0.18068061769008636,1048,8,13033,109.25,604.963623046875,805.4025855099999,0.4477633535861969
516685,0.0003,117086,-218.24462890625,-0.08255679905414581,1052,8,13075,108.66,712.5804443359375,791.7741943999998,0.4483049809932709
517158,0.0003,117559,-245.3922119140625,-0.2851144075393677,1056,8,13128,109.07,1035.4508056640625,791.2206581900001,0.4451144337654114
517530,0.0003,117931,-275.9060974121094,0.1538541316986084,1060,8,13170,107.63,1054.3895263671875,793.2298263200001,0.4440271258354187
