time/time_elapsed,train/actor_loss,train/ent_coef,train/critic_loss,rollout/ep_rew_mean,train/n_updates,time/fps,time/episodes,train/learning_rate,rollout/ep_len_mean,time/total_timesteps,train/ent_coef_loss
7378,65.97052001953125,0.18221193552017212,178.4775390625,386.3534477900001,868689,9,372,0.0003,166.02,68990,-0.2624232769012451
7434,-51.352455139160156,0.18525902926921844,524.0676879882812,425.63199516000003,869196,9,376,0.0003,165.86,69497,0.03368911147117615
7509,28.599058151245117,0.18401849269866943,426.6920166015625,414.26059993,869901,9,380,0.0003,169.71,70202,-0.21450510621070862
7639,-41.677894592285156,0.1800067126750946,181.64080810546875,409.69480617999994,871140,9,384,0.0003,175.51,71441,0.25790780782699585
7678,-40.775936126708984,0.17776653170585632,316.0837097167969,430.10753672000004,871480,9,388,0.0003,167.09,71781,0.23911651968955994
7766,-36.55415344238281,0.17753617465496063,246.0070343017578,406.50301205999995,872315,9,392,0.0003,167.29,72616,0.30974000692367554
7865,14.534387588500977,0.1752023845911026,186.45193481445312,371.68219949999997,873253,9,396,0.0003,172.52,73554,0.07008589804172516
7930,15.93388557434082,0.17371709644794464,179.3384552001953,382.63731999000004,873851,9,400,0.0003,175.09,74152,0.8164218664169312
7994,59.10345458984375,0.17487220466136932,276.9000244140625,375.02429363999994,874432,9,404,0.0003,177.79,74733,-0.25684642791748047
8043,-10.003066062927246,0.17526398599147797,174.97848510742188,348.99475329,874870,9,408,0.0003,174.9,75171,0.23994581401348114
8105,28.239715576171875,0.17458254098892212,199.96694946289062,370.66276554999996,875438,9,412,0.0003,174.06,75739,-0.024815719574689865
8204,34.33135986328125,0.17463423311710358,162.46133422851562,374.54638631999995,876384,9,416,0.0003,178.52,76685,-0.11074337363243103
8244,-81.76223754882812,0.17612279951572418,205.19668579101562,326.2412066,876732,9,420,0.0003,177.99,77033,0.6547142267227173
8335,-12.433430671691895,0.1721539944410324,152.81622314453125,288.02884695000006,877588,9,424,0.0003,177.72,77889,-0.05019086226820946
8406,2.311603546142578,0.17202965915203094,174.5915069580078,281.03313328,878246,9,428,0.0003,180.18,78547,0.11538409441709518
8461,33.50850296020508,0.17547376453876495,236.31597900390625,271.38282904000005,878747,9,432,0.0003,178.13,79048,-0.04878385365009308
8549,-6.816643714904785,0.17329591512680054,153.04881286621094,274.93765519,879570,9,436,0.0003,177.59,79871,0.3610107898712158
8650,-6.15106201171875,0.17703275382518768,202.72891235351562,269.06965627,880534,9,440,0.0003,179.63,80835,-0.32300859689712524
8750,-27.341602325439453,0.17230124771595,349.45611572265625,279.49404596,881487,9,444,0.0003,181.38,81788,0.5043723583221436
8863,-51.04206085205078,0.1694331020116806,174.37506103515625,248.47086005,882565,9,448,0.0003,184.12,82866,0.3116702139377594
8955,1.9920310974121094,0.1676708161830902,197.19461059570312,217.85210666000003,883430,9,452,0.0003,188.63,83731,0.08443759381771088
9035,-15.786310195922852,0.1727229207754135,187.04794311523438,230.53571648999997,884178,9,456,0.0003,184.06,84479,0.5229989290237427
9109,-17.639312744140625,0.17445456981658936,229.90003967285156,221.07921591000002,884866,9,460,0.0003,186.9,85167,-0.09739848971366882
9194,-43.46810531616211,0.17097818851470947,215.86572265625,220.40677026000006,885669,9,464,0.0003,188.26,85970,0.1607762724161148
9296,-11.800477981567383,0.16605207324028015,303.8487854003906,201.05345498,886634,9,468,0.0003,188.71,86935,0.07444392144680023
9371,8.114315032958984,0.16687117516994476,197.41702270507812,242.11486807999998,887332,9,472,0.0003,186.43,87633,0.36065128445625305
9478,-11.14622688293457,0.16427698731422424,174.6160888671875,203.84012221,888356,9,476,0.0003,191.6,88657,0.20533961057662964
9560,66.54896545410156,0.16566406190395355,132.81805419921875,199.86957273,889127,9,480,0.0003,192.26,89428,-0.22039784491062164
9654,-3.6388158798217773,0.16116181015968323,142.5494384765625,193.37726611999994,890015,9,484,0.0003,188.75,90316,0.04950883984565735
9723,36.944854736328125,0.16310597956180573,183.3651885986328,187.56261943,890649,9,488,0.0003,191.69,90950,-0.7048857808113098
9794,-10.219955444335938,0.16665643453598022,410.5938415527344,213.42704220000005,891314,9,492,0.0003,189.99,91615,0.21689024567604065
9886,54.4351921081543,0.16306190192699432,190.8245849609375,234.19343245999997,892183,9,496,0.0003,189.3,92484,-0.5322473049163818
9967,-1.7712111473083496,0.1662398874759674,197.4523468017578,230.41306599999996,892932,9,500,0.0003,190.81,93233,0.11090739071369171
10018,-5.530979156494141,0.17104440927505493,227.80880737304688,217.55653375999995,893391,9,504,0.0003,189.59,93692,0.2553718686103821
10135,-16.073843002319336,0.16998086869716644,226.49183654785156,231.07345333,894514,9,508,0.0003,196.44,94815,-0.36578238010406494
10217,-22.46186065673828,0.17227643728256226,206.42587280273438,225.78615944,895277,9,512,0.0003,198.39,95578,-0.09562614560127258
10327,-8.321427345275879,0.16872799396514893,164.54965209960938,204.09177672,896330,9,516,0.0003,199.46,96631,-0.22171039879322052
10422,37.057212829589844,0.1709498018026352,201.44699096679688,238.45964368,897232,9,520,0.0003,205.0,97533,-0.11558644473552704
10476,-26.195837020874023,0.17047210037708282,157.60855102539062,284.73209880999997,897712,9,524,0.0003,201.24,98013,0.26120299100875854
10577,14.280622482299805,0.17123381793498993,739.523681640625,276.08907504,898672,9,528,0.0003,204.26,98973,-0.22765325009822845
10658,-2.8248977661132812,0.17070245742797852,283.971435546875,265.63586102999994,899435,9,532,0.0003,206.88,99736,0.5402393341064453
10735,40.758872985839844,0.16854391992092133,167.2506561279297,271.03553884,900151,9,536,0.0003,205.81,100452,-0.16350297629833221
10823,-2.1390647888183594,0.16984747350215912,180.6898651123047,291.89461396,900977,9,540,0.0003,204.43,101278,0.14478236436843872
10915,36.22585678100586,0.1689225137233734,488.6623229980469,273.93049478,901853,9,544,0.0003,203.66,102154,-0.11458883434534073
10965,12.884906768798828,0.1709940880537033,296.6493225097656,296.41954794000003,902298,9,548,0.0003,197.33,102599,-0.26396283507347107
11088,6.686826705932617,0.1681624948978424,204.92739868164062,287.72538152,903478,9,552,0.0003,200.48,103779,-0.2070549577474594
11193,48.48747253417969,0.16960614919662476,160.95693969726562,262.3205996,904471,9,556,0.0003,202.93,104772,-0.2256811261177063
11271,21.90129280090332,0.17403407394886017,166.99330139160156,276.8304537,905206,9,560,0.0003,203.4,105507,-0.16672874987125397
11371,-28.840742111206055,0.17763741314411163,814.2520751953125,269.80352818,906154,9,564,0.0003,204.85,106455,-0.12378664314746857
11430,30.09883689880371,0.17268286645412445,222.47955322265625,300.89416517999996,906685,9,568,0.0003,200.51,106986,-0.2960558235645294
11528,48.91145706176758,0.1710151582956314,221.314453125,310.69823957,907620,9,572,0.0003,202.88,107921,-0.2144300937652588
11585,-7.334624290466309,0.17334580421447754,205.57937622070312,347.14322068000007,908136,9,576,0.0003,197.8,108437,0.18983736634254456
11664,18.49945831298828,0.17334121465682983,232.1313934326172,334.8064672599999,908874,9,580,0.0003,197.47,109175,-0.3103099465370178
11743,-9.121127128601074,0.16965898871421814,444.57196044921875,374.38838252999994,909615,9,584,0.0003,196.0,109916,0.6532427668571472
11826,-7.629510879516602,0.17244695127010345,128.0405731201172,386.34573558999995,910390,9,588,0.0003,197.41,110691,-0.20287874341011047
11898,18.569427490234375,0.17082393169403076,149.54446411132812,385.23913187000005,911059,9,592,0.0003,197.45,111360,-0.12664611637592316
11980,21.037805557250977,0.17135170102119446,210.2145233154297,386.61229026,911833,9,596,0.0003,196.5,112134,0.24034351110458374
12078,-10.627799987792969,0.17626655101776123,229.1843719482422,376.52012055,912755,9,600,0.0003,198.23,113056,0.732668399810791
12129,1.858139991760254,0.17915302515029907,206.3351287841797,391.2922422799999,913221,9,604,0.0003,198.3,113522,0.08212889730930328
12209,-6.033832550048828,0.17826268076896667,208.87124633789062,391.10034809999996,913965,9,608,0.0003,194.51,114266,-0.11555922776460648
12245,-0.30228233337402344,0.17717958986759186,233.0841827392578,402.9213747300001,914272,9,612,0.0003,189.95,114573,0.128429114818573
12323,-4.18717098236084,0.17825987935066223,148.18997192382812,428.96769341999993,915002,9,616,0.0003,186.72,115303,0.01206003874540329
12398,-3.307575225830078,0.17460647225379944,164.42941284179688,418.89649751,915698,9,620,0.0003,184.66,115999,0.19271059334278107
12434,-10.432893753051758,0.17267295718193054,250.41818237304688,425.89079013,916007,9,624,0.0003,182.95,116308,-0.5952062606811523
12523,-47.08124542236328,0.1746748983860016,179.87744140625,430.02666733999996,916845,9,628,0.0003,181.73,117146,0.0287177711725235
12640,-19.08283805847168,0.16787222027778625,238.27102661132812,436.05823080999994,917963,9,632,0.0003,185.28,118264,0.35179394483566284
12724,-64.6268310546875,0.17440709471702576,214.19273376464844,431.0973516600001,918751,9,636,0.0003,186.0,119052,-0.23895403742790222
12829,-70.88333129882812,0.1759648323059082,242.46780395507812,425.07770702999994,919746,9,640,0.0003,187.69,120047,0.6097437739372253
12901,4.874542236328125,0.17443406581878662,496.2182922363281,449.32462986999997,920421,9,644,0.0003,185.68,120722,0.14916779100894928
12959,-7.135968208312988,0.1733487844467163,335.7519226074219,464.24747883000003,920949,9,648,0.0003,186.51,121250,0.09249712526798248
13037,-31.60050392150879,0.17455963790416718,228.04908752441406,460.05966336000006,921677,9,652,0.0003,181.99,121978,0.2732037901878357
13096,-46.55221939086914,0.17359066009521484,224.01986694335938,491.18160865,922217,9,656,0.0003,177.46,122518,0.3796846270561218
13152,-16.669057846069336,0.1711490899324417,200.95785522460938,501.26290696,922721,9,660,0.0003,175.15,123022,-0.0016290992498397827
13221,-7.858907699584961,0.1757725030183792,127.6605453491211,527.89748546,923362,9,664,0.0003,172.08,123663,0.058344516903162
